record,cv_ref,cv_det,rmssd_ref,rmssd_det,usable_ref,usable_det,d_cv
100,0.03278364240900139,0.03343562602719331,24.52505850398837,26.63871940042318,True,True,0.0006519836181919231
100,0.05596647198254067,0.0561383628666179,69.66809862876339,69.23114274982257,True,True,0.00017189088407722902
100,0.05591340224016531,0.05702186520866357,72.99012769911587,74.3412904076999,True,True,0.0011084629684982583
100,0.07294897986878904,0.13572235100945249,97.29899682403357,159.81977414039685,True,True,0.06277337114066345
100,0.0789307975054676,0.07821317063990309,103.40070837020708,101.96939350402049,True,True,-0.0007176268655645079
100,0.07199904460721622,0.07204746524606405,76.96629284925409,75.42544962551102,True,True,4.842063884782921e-05
100,0.06544801857421723,0.06660614189347308,54.39422378381966,54.44973860632448,True,True,0.0011581233192558549
100,0.03247703805740977,0.03321333130292226,24.724688773947666,25.008578632267838,True,True,0.0007362932455124913
100,0.06284601536970064,0.06502363855801255,66.14660503178183,68.45953826004072,True,True,0.0021776231883119113
101,0.058239818985841726,0.058703623185711054,26.146072072622605,26.638719400414704,True,True,0.00046380419986932764
101,0.03879836349055745,0.039774120903854106,29.66903927795426,31.816866174622497,True,True,0.0009757574132966546
101,0.05507495606239334,0.05471400822259038,26.899187873311565,30.03433144260532,True,True,-0.00036094783980296363
101,0.03624529643816801,0.1269385620871547,36.131783440504044,159.29210738176758,True,True,0.09069326564898669
101,0.046405288481982394,0.04782723181162314,38.506181394364596,36.40092685327023,True,True,0.0014219433296407472
101,0.1305999608812612,0.07793825199341091,167.35818309725624,105.505609067106,True,True,-0.05266170888785028
101,0.0848248777547883,0.08374775848160487,116.11814216164207,114.03381691391924,True,True,-0.0010771192731834217
101,0.03427154738654939,0.03785556445732425,38.596571615897616,39.262222701062534,True,True,0.00358401707077486
101,0.050297207673560315,0.05003339012953303,42.12117695871104,40.66667701621523,True,True,-0.000263817544027288
101,0.04497583214368188,0.045199440601416487,33.07283214672441,31.816866174613864,True,True,0.0002236084577346073
101,0.048636830964559605,0.04898802627394236,57.34245467996103,56.96854618640096,True,True,0.0003511953093827541
101,0.0369921960996483,0.037387344031007526,40.016610947621004,41.544476224376346,True,True,0.0003951479313592243
101,0.031299217144262606,0.031533596021905155,39.39127619643125,40.04577525681616,True,True,0.00023437887764254928
101,0.03967822403659055,0.03936724004008858,39.629092270715,40.493784196156376,True,True,-0.00031098399650196507
101,0.05332760743005085,0.10588293648851325,42.10787903353061,99.80360083682886,True,True,0.052555329058462406
101,0.03456569303246682,0.03447907102740115,36.804076185858264,37.29850694810701,True,True,-8.662200506567158e-05
101,0.04140113692996279,0.04143830397699367,38.09187106430448,38.69652914982682,True,True,3.7167047030876865e-05
101,0.040737244102995195,0.04129792784215792,36.62611801582953,38.33219594815802,True,True,0.0005606837391627234
103,0.03376580555542031,0.03375468149086152,28.28391924069875,28.91210681396888,True,True,-1.1124064558790114e-05
103,0.03605916200340708,0.036243222382084175,26.542891508003066,27.852693156598946,True,True,0.0001840603786770964
103,0.036747754248105016,0.036782767273550426,30.867582450782493,31.94262502915497,True,True,3.501302544541007e-05
103,0.04144818657896517,0.042045515916780934,28.40904565362599,30.167522035858408,True,True,0.0005973293378157621
103,0.03647896034224181,0.0366322447157521,31.268164772442933,31.87980761335069,True,True,0.00015328437351028873
103,0.04576352621454039,0.04636450092183017,29.105799263670498,30.39920141710265,True,True,0.0006009747072897795
103,0.038794054919724895,0.03949996084543311,32.45558801115274,33.354789467467306,True,True,0.0007059059257082181
103,0.03811499777692343,0.03796601677866338,27.473694018133383,27.74452694933352,True,True,-0.00014898099826005096
103,0.037039371320511154,0.03793656411502509,32.600975081477294,34.12713091056122,True,True,0.0008971927945139388
103,0.04012270891587828,0.04037466810037186,33.05965909290444,34.36128206784011,True,True,0.0002519591844935762
103,0.036134239301127344,0.03612236675384766,31.935677463013057,32.40987497551989,True,True,-1.1872547279682955e-05
103,0.09258531881800738,0.09252893915540035,30.26499187464104,30.16752203585338,True,True,-5.6379662607033976e-05
103,0.07993580754401453,0.08001585440948486,32.798881487642625,33.97996709032589,True,True,8.004686547033457e-05
103,0.04246854569013295,0.04318869328185054,31.624350774831182,32.5333416129377,True,True,0.0007201475917175959
103,0.08422932483070235,0.08483206160906616,63.646884652177285,65.25126993217796,True,True,0.0006027367783638105
103,0.03907960969219702,0.03953787922212746,32.48433436735908,32.778879750015165,True,True,0.00045826952993043707
103,0.03920017033106784,0.03955198249945287,36.01448334706042,37.40584100294238,True,True,0.0003518121683850281
103,0.04438822693979628,0.04487329498483952,30.67750185186634,31.56384532991984,True,True,0.0004850680450432382
105,0.09965943274462842,0.09765438903299584,121.55088106048005,118.82027588134297,True,True,-0.002005043711632584
105,0.12882661882408084,0.12805592160305593,154.8655812878453,153.85084449218436,True,True,-0.0007706972210249075
105,0.08570452031162594,0.08457254364872317,104.55453474985933,103.02549134671844,True,True,-0.0011319766629027672
105,0.1117506314131422,0.11139463896691448,133.99718994655686,133.68932856406911,True,True,-0.00035599244622772086
105,0.07885142569945347,0.07795245366243755,92.66924843620043,91.35133903350201,True,True,-0.000898972037015916
105,0.07360859560814835,0.07295539077046512,86.68513152255076,86.30770428206235,True,True,-0.0006532048376832328
105,0.029150973725229682,0.02914205561153064,21.072403677173234,21.378593804028995,True,True,-8.918113699043356e-06
105,0.032031638353103624,0.0330701654375904,20.873616967480686,23.264493098332295,True,True,0.0010385270844867761
105,0.0796770717138652,0.07942201199898559,89.41934018461411,89.08497512854608,True,True,-0.00025505971487961576
105,0.15459446897023935,0.2509087366477418,150.74073707135022,275.1708665779728,True,True,0.09631426767750248
105,0.06717301599409063,0.1444477947602498,70.18600479312082,131.94611990670606,True,True,0.07727477876615917
105,0.165560034600173,0.3776526934305446,162.50363779896205,324.43566207864274,True,True,0.2120926588303716
106,0.23065381300660162,0.2319502564925259,338.84647040477466,341.379958234149,True,True,0.0012964434859242813
106,0.1157420747320219,0.11653024258250931,122.34282498769603,123.92372044959416,True,True,0.000788167850487409
106,0.0600271620469646,0.05965491313410887,67.22622103691523,66.1664797042864,True,True,-0.0003722489128557341
106,0.062312184483063894,0.06226259595262285,58.194492562069264,57.737481595276925,True,True,-4.95885304410415e-05
106,0.3887069762274164,0.4052197259435896,536.7050584752601,501.5363653237358,True,True,0.016512749716173225
107,0.060554071452282705,0.029112902414250335,48.6296687567692,25.524273683925195,True,True,-0.031441169038032374
107,0.03361209296028623,0.03843639357180221,32.02518237035397,44.57060604921389,True,True,0.00482430061151598
107,0.02918548761328557,0.029481851319774675,24.87523627083784,25.952628550609237,True,True,0.0002963637064891042
107,0.028399030734865372,0.02957559353191751,24.133737298351946,26.601067481383232,True,True,0.0011765627970521386
107,0.041302535670753884,0.04187163325407957,48.547705704706786,49.066289385113954,True,True,0.0005690975833256839
107,0.028362148444963518,0.02939664450985635,24.36979478063192,25.758804862829365,True,True,0.0010344960648928335
107,0.028300229127334927,0.02974058663417959,23.6729634714786,25.287567423990772,True,True,0.0014403575068446632
107,0.027555345487777768,0.02851647467325207,24.089864778089453,25.75880486283383,True,True,0.0009611291854743007
107,0.028068814929508485,0.028985793544350383,24.686908450129035,26.10665143722979,True,True,0.0009169786148418985
107,0.03534390004009397,0.03562819017804578,38.03628871564184,37.379036383960326,True,True,0.00028429013795180924
107,0.04602100769033563,0.045778171405566746,55.427720306830246,54.72515634038933,True,True,-0.0002428362847688853
107,0.04252036812526469,0.0414383568321454,50.99200123123597,49.16831962500656,True,True,-0.0010820112931192935
107,0.029156605089299133,0.030505232244101108,24.39276469234111,26.788797880331067,True,True,0.0013486271548019749
107,0.045435083307022964,0.04662986647275832,41.80681329158107,45.79072866380595,True,True,0.0011947831657353539
107,0.03678879667292152,0.03716253599201003,31.93178025421941,34.73841169699365,True,True,0.0003737393190885105
107,0.05257675119956132,0.05580487140293155,48.06464475751717,55.39866606553816,True,True,0.0032281202033702314
107,0.0547708014053365,0.05869930961028722,51.12849361579404,58.23872942610639,True,True,0.00392850820495072
107,0.05006715188470919,0.05178914127794515,46.23143604748512,50.55531312080588,True,True,0.0017219893932359578
107,0.06945426164078267,0.07158022919183439,73.29384866206945,77.41895525802936,True,True,0.0021259675510517245
107,0.052257024732548465,0.05542024162142265,52.96373578070636,59.8178531765483,True,True,0.003163216888874186
107,0.050967586539451146,0.05565833620101142,53.37685835983258,62.71352521014748,True,True,0.004690749661560273
107,0.06381724637645027,0.0692132743636674,62.69930388832887,73.98992077115325,True,True,0.005396027987217139
107,0.05152571406802343,0.055006775721835495,60.04072360183484,67.2333862507559,True,True,0.0034810616538120676
107,0.032151253647536224,0.03965911097904276,30.970223106019255,47.36164251946481,True,True,0.007507857331506537
107,0.028768140750662956,0.028154631411167082,24.241787829692104,24.56376647856915,True,True,-0.000613509339495874
107,0.05093772423582738,0.05147724216500081,50.63318707737694,53.46523437363037,True,True,0.0005395179291734289
107,0.07286379396563263,0.07692028982693372,76.4959334704984,84.41731111042404,True,True,0.004056495861301093
107,0.04362038908556412,0.04982822636914744,45.130789182251014,55.97462609501047,True,True,0.006207837283583317
107,0.04877969172965878,0.05839961195142939,54.09136848855272,71.76187283116889,True,True,0.009619920221770613
107,0.06659620315366982,0.07157778356465319,69.62253150853056,78.14058562203319,True,True,0.004981580410983372
107,0.028694304899655746,0.030122142438638068,24.459001042168747,25.952628550590486,True,True,0.0014278375389823218
107,0.052848967848281705,0.056231947085221154,51.80796380384836,65.14365791655504,True,True,0.0033829792369394485
107,0.061727279037121933,0.07056400581322672,66.87728081316155,83.0165437618297,True,True,0.008836726776104788
108,0.1354611197852472,0.14997102470614634,222.53590092458884,256.87589848998,True,True,0.014509904920899153
108,0.12300771394557415,0.15994183357515934,182.74996792500787,255.93292249081628,True,True,0.03693411962958519
108,0.07635728147872553,0.07408533678435796,94.18845763451016,94.34159126994605,True,True,-0.0022719446943675753
108,0.14467533084332365,0.14360237428034647,234.2308646804208,233.00224047051205,True,True,-0.0010729565629771787
108,0.07083058837441009,0.12162014797654767,73.19189820305246,116.58067327996496,True,True,0.05078955960213759
108,0.08527203262020733,0.11148671765540855,140.24916312716135,161.36136929911066,True,True,0.02621468503520122
108,0.11740580804594193,0.13091955866891095,190.2942919867206,160.95711786888913,True,True,0.013513750622969015
108,0.06804440795758113,0.1832876457882507,91.40698527679935,221.47562853419043,True,True,0.11524323783066959
109,0.054532918405258604,0.054777245099199075,40.27082500860572,39.995686712804094,True,True,0.00024432669394047063
109,0.05279175015514033,0.05330815329299143,54.45253578964783,55.99252938224084,True,True,0.0005164031378510972
109,0.052973172721919114,0.05343878394043479,55.61824420109324,56.099829121760315,True,True,0.0004656112185156755
109,0.03503744972485622,0.03491708719750581,23.657186752986085,25.0085786323099,True,True,-0.0001203625273504122
109,0.0333867354762685,0.03225400050798628,23.543810895043993,21.518782806461306,True,True,-0.0011327349682822146
109,0.05173140794037593,0.06190921254004171,44.09021019236063,59.02508188756097,True,True,0.010177804599665781
109,0.0354546618827822,0.03598521795029218,27.049135196070452,27.012352225281514,True,True,0.0005305560675099782
109,0.057164894208114554,0.057607372500615546,26.517090962282477,26.563362193141113,True,True,0.0004424782925009918
109,0.037931445864549634,0.03896111546257239,23.968152239672342,26.601067481378905,True,True,0.0010296695980227533
109,0.07144863593619223,0.06999994258085902,79.26682025480417,76.55973056172724,True,True,-0.0014486933553332082
109,0.035020777738514544,0.03522704717670108,29.052301811413663,31.59558374455223,True,True,0.00020626943818653765
109,0.06362430303390072,0.06488022917155199,67.241954804001,68.91190291426706,True,True,0.0012559261376512698
109,0.03535407735065264,0.036768712116320795,24.782506741287417,27.23407155773633,True,True,0.0014146347656681518
109,0.06056455776444684,0.07347429049803196,67.22159275750778,85.1502576866116,True,True,0.012909732733585123
109,0.042902017522623424,0.04219027529289111,43.553457084995635,41.47203593169772,True,True,-0.0007117422297323109
109,0.04876481225695612,0.04880486546999962,56.682125939609804,56.52699134901202,True,True,4.005321304349774e-05
109,0.034673274166381066,0.03411071251966588,26.088890873380223,25.366714933384745,True,True,-0.0005625616467151845
109,0.030056104238529946,0.030208207331238433,23.04157066031547,24.15228399478517,True,True,0.00015210309270848738
109,0.038834543260914255,0.05165069494007384,33.89792170587356,54.61515591489383,True,True,0.012816151679159588
109,0.032073920750929574,0.032854610401926714,24.346803198084704,24.968468616706918,True,True,0.0007806896509971392
109,0.06235476681467469,0.06115811405218281,70.48150376912501,68.7663039708847,True,True,-0.0011966527624918746
109,0.03415117518307756,0.03463935818040302,25.52466186262953,26.41200277193072,True,True,0.000488182997325462
109,0.039856504007012135,0.039741138870415915,37.279485722805155,36.56576208211427,True,True,-0.00011536513659621966
109,0.06326041102167401,0.06324659084131957,66.0486964795675,67.11401929250859,True,True,-1.3820180354437439e-05
109,0.07154509181896715,0.07014530096950998,86.15156871302763,83.91716182658186,True,True,-0.0013997908494571693
109,0.04986689889708865,0.07454660398930645,51.92553754771396,86.3773540883958,True,True,0.024679705092217792
109,0.03046224219456452,0.031126226956285055,23.92657692261583,25.8752733008392,True,True,0.0006639847617205333
109,0.033244231482474684,0.0330521820534738,24.400416524396658,25.60268945604133,True,True,-0.00019204942900088312
109,0.04170312355464377,0.04263766464859617,39.35018269003927,40.49378419624839,True,True,0.0009345410939523985
109,0.030733711465634573,0.03149962310289388,24.633918653543713,25.247900627191914,True,True,0.0007659116372593054
109,0.03245441464863288,0.032707139928566324,23.798800708727853,26.37402719115432,True,True,0.00025272527993344673
109,0.042724233668485184,0.046198367155554865,41.38344603505477,49.45288441312591,True,True,0.0034741334870696805
109,0.04749534203502855,0.04798356466966624,24.31099529499135,26.412002771969558,True,True,0.0004882226346376861
109,0.043813554358345254,0.04437834286644482,43.46764865379259,44.90665458220511,True,True,0.000564788508099566
109,0.059250933273162255,0.12276416100784704,33.03894796800985,119.83660608539918,True,True,0.06351322773468479
109,0.04958438420615412,0.058813158690635296,50.66267355201045,65.05127735779435,True,True,0.00922877448448118
109,0.05542078411659859,0.061410012742994506,62.83413272873814,72.55361783197742,True,True,0.0059892286263959135
109,0.042751344050263256,0.052768393771648985,43.00711230106735,59.54915848538718,True,True,0.010017049721385729
109,0.04011027428294438,0.04096285986907051,40.24300191968608,39.84504328971593,True,True,0.0008525855861261297
111,0.03281743140952816,0.03333647835832084,32.717199960232065,33.50469938893527,True,True,0.0005190469487926785
111,0.03452299595803669,0.034807150761094974,35.820445850101855,36.72985757550555,True,True,0.00028415480305828134
111,0.03525398032585456,0.03421551222963355,32.11443782298322,30.922236806485518,True,True,-0.001038468096221011
111,0.03810563032226558,0.0373440540665141,37.421097131872806,37.2985069481463,True,True,-0.0007615762557514755
111,0.03040468017128059,0.030893051111651998,31.110551070247492,31.911231778327732,True,True,0.0004883709403714076
111,0.03406270818788356,0.0347373003263236,30.76864440133134,32.53334161297887,True,True,0.0006745921384400388
111,0.03471581923009294,0.034386818791664026,30.135182617372738,30.857342219105377,True,True,-0.00032900043842891413
111,0.04321178582193874,0.04279507648786575,33.77102130118356,31.753799975496317,True,True,-0.0004167093340729927
111,0.03870987552965605,0.03701757300446949,35.51338785371191,30.986995488522783,True,True,-0.0016923025251865606
111,0.035306681336676554,0.0366464635769424,29.29120875607153,31.46843802258561,True,True,0.0013397822402658466
111,0.03483242566037172,0.03677795772907583,32.55322205297411,35.48064727420314,True,True,0.0019455320687041047
111,0.03318245575395204,0.032758499706609726,31.168501853092998,32.409874975444325,True,True,-0.00042395604734231374
111,0.03722315395875627,0.03902419126786519,30.649091114449398,33.083239852107454,True,True,0.0018010373091089174
111,0.038595822252227255,0.038790127741481266,32.034896096368264,32.34796493811456,True,True,0.0001943054892540111
111,0.04974637215845039,0.049605428057368034,31.941522384635032,30.233897302056757,True,True,-0.00014094410108235478
111,0.050481954765566904,0.04980890145670922,56.26783535118393,53.18329234312054,True,True,-0.0006730533088576823
112,0.023984320647868693,0.025436315250569677,23.64666309287805,26.221574889775873,True,True,0.0014519946027009845
112,0.017372031992601296,0.018292903080016142,16.45625847060945,17.909015137178802,True,True,0.0009208710874148464
112,0.017427644479446152,0.017032671264173856,15.2145154862521,14.158319620976187,True,True,-0.00039497321527229637
112,0.020848557593467352,0.021913083724404755,19.351415965778962,21.095421118509158,True,True,0.001064526130937403
112,0.022117696272849707,0.02336148744135099,19.68615764610213,21.518782806445987,True,True,0.0012437911685012834
112,0.022819077244048896,0.02371380606271209,20.09287475920803,21.047855283195624,True,True,0.0008947288186631937
112,0.02026094800065502,0.022915264961421763,16.223959007543737,20.95239966524292,True,True,0.0026543169607667443
112,0.01705076089450522,0.018920802109260962,17.217596789014237,20.46844523365999,True,True,0.0018700412147557403
112,0.01849963002082028,0.01972152429516322,19.441243976262562,20.80839521197889,True,True,0.0012218942743429419
112,0.06256434704718927,0.06370562548407527,52.764806932843065,54.449738606407905,True,True,0.0011412784368859952
112,0.014401936713970461,0.01579089794925419,15.78460400569893,17.224339216507854,True,True,0.0013889612352837293
112,0.01886520263733644,0.020549321127704995,15.218604860228188,17.740323637069707,True,True,0.0016841184903685531
112,0.023323519209014314,0.024359119191855808,18.97802078193688,20.419418947126644,True,True,0.0010355999828414938
112,0.019901895895712517,0.022954402450967856,14.808279621951366,20.32101153607873,True,True,0.003052506555255338
112,0.021686013497504444,0.02153033617201746,20.533990431506112,20.517354372022385,True,True,-0.00015567732548698449
112,0.014391350170769488,0.016437414667305517,13.644808700055119,17.340329343276068,True,True,0.0020460644965360295
112,0.014257848422213398,0.015616271299799273,13.969301268711655,16.752349694470464,True,True,0.0013584228775858753
112,0.01409020430120584,0.015222753953622624,14.833470929527268,16.389439874980756,True,True,0.0011325496524167838
112,0.01931446785449893,0.020147294795951846,17.37947057908945,18.568462104444265,True,True,0.0008328269414529174
112,0.017307589401452467,0.017763997462509267,16.852311362156605,17.85296174416576,True,True,0.0004564080610568004
112,0.014446163776084337,0.015181810081363973,13.947011001994541,15.37987181669669,True,True,0.0007356463052796362
112,0.017841643255811744,0.020360773249073868,18.170642314874073,22.475635619822942,True,True,0.0025191299932621238
112,0.018021296730098037,0.01853241428618277,17.27172328776885,17.796731803682402,True,True,0.0005111175560847322
112,0.01623906433449149,0.018032523523601872,17.170549142789508,19.669366231904558,True,True,0.0017934591891103809
112,0.016898542237867818,0.019031273432045134,13.94701100194817,17.455548745973978,True,True,0.0021327311941773154
112,0.017620396058479117,0.017815949854532605,19.370699892742266,19.821647469404763,True,True,0.0001955537960534881
113,0.08728400179890511,0.433578395859762,122.30670752210801,402.6990496164355,True,True,0.3462943940608569
113,0.10981732317481319,0.2652607845125815,83.74153309314983,245.5152234732156,True,True,0.15544346133776832
114,0.03889449969805741,0.039054618742503204,47.52040581201347,48.73835729386552,True,True,0.0001601190444457945
114,0.13349913316060988,0.16869660289346,239.11566089061037,273.24823266953933,True,True,0.03519746973285012
114,0.06345235025646621,0.061733774101067486,68.48622055140173,67.6346944301141,True,True,-0.001718576155398728
115,0.06065718088543306,0.06090734457341686,73.88154489603131,74.54325027564876,True,True,0.00025016368798379957
115,0.12311168115723216,0.11957109013788876,65.83543166202789,62.280515254597006,True,True,-0.0035405910193433976
116,0.01641611215229499,0.017052325116266524,15.7055619265314,16.871585004840824,True,True,0.0006362129639715351
116,0.04995871944601224,0.0509548783344857,42.06204288917582,44.322551167551445,True,True,0.0009961588884734585
116,0.06714956161459303,0.0679077136868772,89.08468579129277,90.24748821280993,True,True,0.0007581520722841767
116,0.08641187362434814,0.08860774303154792,112.4958515098691,115.59641536782667,True,True,0.002195869407199777
116,0.06780843343547176,0.07007800468482749,86.01494804009282,89.06247039782146,True,True,0.0022695712493557285
116,0.06925151513400364,0.0691947033670272,79.80352840669711,79.41290282976034,True,True,-5.681176697644452e-05
116,0.1365347406690549,0.13520816037336877,174.24418624350616,172.0163001544916,True,True,-0.0013265802956861361
116,0.13960749937246114,0.1409062649408887,175.83928571463707,177.59522516058937,True,True,0.0012987655684275623
116,0.12573780273422153,0.12976555340717025,160.47062468224493,165.81562431634464,True,True,0.004027750672948721
116,0.20417217248081543,0.20533687065414152,256.076831221892,257.4051039302044,True,True,0.0011646981733260953
116,0.12698439945748796,0.12753537020298913,166.89575056644532,167.91194042711714,True,True,0.0005509707455011725
116,0.11730057722546221,0.11726898139031319,154.22538356794723,153.91597757352866,True,True,-3.159583514901476e-05
116,0.09575356983822239,0.09626335864104336,127.32065263034494,128.02127660936736,True,True,0.0005097888028209735
116,0.10118899944495195,0.10223908583400423,134.24401511939195,135.94936166075757,True,True,0.0010500863890522821
116,0.10643182628804598,0.10569817071809583,137.03057881387306,136.0967322857539,True,True,-0.0007336555699501562
116,0.1226486893712219,0.11660996035753797,153.8812382452183,142.73945702836198,True,True,-0.0060387290136839356
116,0.12485451031308109,0.12615249004346882,161.48724786376374,163.2510123289569,True,True,0.0012979797303877272
116,0.12668028142952134,0.11780577524412073,160.94997194399065,147.27374907908532,True,True,-0.008874506185400616
116,0.06116487410012023,0.04490516806053918,70.63759940723641,36.15226485948236,True,True,-0.016259706039581052
116,0.1341443637712006,0.12517887909577013,166.58861673059468,152.4240265816534,True,True,-0.008965484675430457
116,0.11984368028368789,0.11932973261666546,153.7036137381066,152.69737246649925,True,True,-0.0005139476670224241
117,0.01865271024627393,0.019527710448925126,33.92911414909963,36.53834118437433,True,True,0.0008750002026511952
118,0.03678999209329882,0.04838446115354576,39.929435468162204,61.19277498749482,True,True,0.011594469060246942
118,0.04850166338504288,0.058362316483632264,56.99195937055525,63.90093704444681,True,True,0.009860653098589384
118,0.05603520909345506,0.05477396662879844,72.84249086014918,64.19826148667038,True,True,-0.0012612424646566214
118,0.1525327203599662,0.15243866599105882,181.21158734115164,181.24861217286954,True,True,-9.405436890738694e-05
118,0.03708654647696454,0.04642304050616163,35.85690786301906,54.7983672845922,True,True,0.00933649402919709
118,0.12553229027682464,0.12590037444965096,138.62115772270926,139.35699639334217,True,True,0.00036808417282632733
118,0.09371170853783578,0.09475189241114933,128.00499900011135,129.07387645938798,True,True,0.0010401838733135466
118,0.042804801977472565,0.0436577588264701,28.189158093333237,29.83343064978184,True,True,0.0008529568489975339
118,0.054526567762248505,0.053287742514432135,56.41362435743434,54.117387147731634,True,True,-0.0012388252478163705
118,0.09298561568704028,0.09408374629305052,106.27056926017839,101.29879447325514,True,True,0.0010981306060102447
118,0.07053439046205702,0.07386027627717508,74.66738937612406,78.21750828444925,True,True,0.003325885815118057
118,0.09263215689789855,0.09396700651863081,119.44027666312851,122.27903868119694,True,True,0.0013348496207322563
118,0.058443366554085094,0.059148762356311446,71.48698683768058,72.04066903590738,True,True,0.0007053958022263523
118,0.08628193796627341,0.08601579223572571,95.3839262616646,95.00854904944353,True,True,-0.0002661457305477011
118,0.1279939631370941,0.12974857199354,155.79139188593223,158.31381983789234,True,True,0.001754608856445905
118,0.08606049920225402,0.08779462134270824,95.42566920534387,97.72317949338428,True,True,0.0017341221404542223
118,0.1479764705609594,0.1482428022484347,165.0266532906196,167.46365643661383,True,True,0.00026633168747530744
118,0.11788508813054996,0.11947310011539986,131.0693010913175,133.64433804336673,True,True,0.0015880119848498964
118,0.1108457838175866,0.11209629402890911,131.64770442525753,133.11079558307662,True,True,0.0012505102113225114
118,0.0955391249270274,0.09800044443548155,121.27822560041369,127.22020315151394,True,True,0.0024613195084541434
118,0.1557831837621874,0.15656994412355843,179.85354289995624,180.86110362500136,True,True,0.0007867603613710417
118,0.04242618418476785,0.04260752294847779,48.98537440519723,47.95053103142333,True,True,0.00018133876370993868
118,0.10782712246716106,0.10789036680110897,124.21497821288575,124.92260175013678,True,True,6.324433394791495e-05
118,0.05393687962425311,0.05474666237398663,61.80769498128219,62.264420018405886,True,True,0.0008097827497335203
118,0.05000847096435397,0.05038688819405459,52.06436333142595,51.36173157790657,True,True,0.0003784172297006186
118,0.022556788219967455,0.023327238353464754,22.514321297367385,23.649056226914862,True,True,0.0007704501334972989
118,0.13548350695269876,0.13621893336417581,173.4373682598324,175.3803801550183,True,True,0.0007354264114770581
118,0.1434769222715727,0.14531030694395905,204.77030822806984,207.37467986353494,True,True,0.0018333846723863623
118,0.0686492539765564,0.07031183617485932,99.38330352481526,101.68394360658854,True,True,0.0016625821983029254
118,0.041111269264634334,0.04276895519122603,51.2973853557083,53.876080497867385,True,True,0.0016576859265916982
118,0.09959331734545233,0.10664255556961799,136.2870087188064,148.7028028597977,True,True,0.007049238224165658
118,0.1033509754974927,0.10313994022708227,52.19805167784562,51.26406704463406,True,True,-0.00021103527041042847
118,0.0391148338999449,0.04047411921461888,40.45889940198604,42.47495886289604,True,True,0.001359285314673983
118,0.1006744073436753,0.10037912106881414,112.05524058005709,111.68033695128736,True,True,-0.0002952862748611673
118,0.11620672187622919,0.11125692258275778,120.59388997903805,116.09822089206703,True,True,-0.004949799293471405
119,0.31704843366428254,0.316477225448679,533.3748677076834,532.926748727563,True,True,-0.0005712082156035247
119,0.2029898237992834,0.20052238366782668,328.1085066780815,324.117304495664,True,True,-0.002467440131456722
119,0.32622507796831096,0.323164238757396,564.1624951976601,559.006247771672,True,True,-0.003060839210914934
