record,n_ect,n_pac,couplets,regular,rr_cv,rmssd_norm,pnn_norm,iqr_norm,mad_norm,range_norm,turning_point_ratio
801,30,2,7,False,0.16024345561151665,0.3002868704292786,0.9193548387096774,0.2200000000000141,0.11999999999999582,0.8000000000000157,0.9016393442622951
801,21,1,0,True,0.09958125057338982,0.18330516574902475,0.7258064516129032,0.1734693877550988,0.08163265306123862,0.3877551020408968,0.8032786885245902
801,27,0,9,False,0.15303356188805187,0.29733480673785256,0.8870967741935484,0.2352941176470528,0.1176470588235264,0.5490196078431915,1.0
801,21,0,4,False,0.13029787884366548,0.2456449189480997,0.7741935483870968,0.23584905660374292,0.11320754716976114,0.4716981132075351,0.8852459016393442
801,28,1,4,False,0.14923390445267307,0.2919073826297602,0.9193548387096774,0.2596153846153798,0.13461538461531702,0.6346153846154174,0.9672131147540983
801,26,2,3,False,0.15101377401955343,0.2800454214402397,0.9193548387096774,0.24038461538454492,0.11538461538465787,0.7692307692308851,0.9672131147540983
801,27,3,5,False,0.17439866883403168,0.3139895633449963,0.9032258064516129,0.3173076923077338,0.13461538461541744,0.8269230769230634,0.8688524590163934
801,22,0,8,False,0.14713571293999683,0.28066865863544016,0.7903225806451613,0.2830188679245367,0.11320754716985407,0.5283018867924881,0.7868852459016393
801,21,1,9,False,0.15827233473500946,0.29990557248162225,0.7903225806451613,0.2788461538461143,0.11538461538465787,0.6538461538461268,0.8524590163934426
801,0,0,0,True,0.059659659964539785,0.060467523223334096,0.27419354838709675,0.0819672131146692,0.0327868852458848,0.262295081967164,0.6065573770491803
801,0,0,0,True,0.038750803008799815,0.05959218927509477,0.3225806451612903,0.042857142857160975,0.028571428571415786,0.1714285714285693,0.7540983606557377
801,5,3,4,False,0.1341788634287969,0.21365300024163467,0.27419354838709675,0.08108108108118214,0.04054054054059107,0.7432432432432995,0.5737704918032787
801,6,2,4,False,0.15471252592419033,0.26763613576443385,0.4032258064516129,0.06849315068483058,0.027397260274103892,0.8630136986301957,0.6557377049180327
801,0,0,0,True,0.022644006392470335,0.027890438428850847,0.0967741935483871,0.027397260273960847,0.013698630136980423,0.1506849315069277,0.5901639344262295
801,3,1,3,True,0.1251742021297247,0.23426675295669047,0.3064516129032258,0.04166666666672105,0.01388888888902788,0.8888888888890822,0.6065573770491803
801,2,2,0,True,0.07347667179014043,0.08487366550392077,0.14516129032258066,0.04054054054051766,0.013513513513647,0.47297297297298824,0.5737704918032787
801,1,1,0,True,0.04685409089559362,0.060877009997408506,0.06451612903225806,0.027027027027015586,0.013513513513507793,0.4054054054053749,0.6885245901639344
801,7,7,1,True,0.09681059023704162,0.10257544648381603,0.1774193548387097,0.02739726027403237,0.013698630136980423,0.5342465753425226,0.5573770491803278
801,7,5,4,False,0.1486840978592111,0.23529359181024326,0.3387096774193548,0.03623188405802475,0.014492753623330972,0.8840579710142603,0.6721311475409836
801,5,3,3,True,0.1273195663658358,0.21863425400581862,0.12903225806451613,0.034246575342379536,0.013698630136980423,0.8082191780822741,0.639344262295082
801,0,0,0,True,0.030970834913193173,0.026134508038550205,0.08064516129032258,0.04225352112674192,0.014084507042394383,0.14084507042247307,0.5737704918032787
801,1,1,1,True,0.03969756429822384,0.06492085543966804,0.04838709677419355,0.01428571428585707,0.014285714285707893,0.399999999999821,0.4098360655737705
801,0,0,0,True,0.019915151927209364,0.024466367390270586,0.03225806451612903,0.02173913043484841,0.014492753623030485,0.14492753623181825,0.5409836065573771
801,0,0,0,True,0.02112000287679219,0.023689710569100787,0.06451612903225806,0.014705882353085708,0.014705882352778577,0.16176470588240713,0.5245901639344263
801,0,0,0,True,0.03230135170231913,0.03398682749483783,0.14516129032258066,0.029411764705864287,0.014705882353085708,0.20588235294135715,0.5737704918032787
801,0,0,0,True,0.026144742930434343,0.03754864315923028,0.08064516129032258,0.014705882353090225,0.014705882352783094,0.20588235294111323,0.4918032786885246
801,0,0,0,True,0.01578758391043905,0.013393958273643616,0.0,0.014705882353090225,0.014705882352783094,0.05882352941205377,0.5409836065573771
801,1,1,1,True,0.03992679956691674,0.06113262308632131,0.04838709677419355,0.014925373134477237,0.014925373134477237,0.3880597014926676,0.4262295081967213
801,0,0,0,True,0.016969108218136776,0.01487957643521705,0.0,0.029411764705873318,0.014705882352783094,0.07352941176483686,0.5081967213114754
801,0,0,0,True,0.017611116406373608,0.01145674003607462,0.0,0.014925373134477237,0.014925373134165521,0.07462686567176276,0.47540983606557374
801,0,0,0,True,0.013221800689510354,0.018192460284016308,0.0,0.014705882353090225,0.014705882352783094,0.058823529411746636,0.6229508196721312
801,0,0,0,True,0.01836903736121307,0.012117182652629892,0.0,0.029850746268798616,0.014925373134477237,0.05970149253759723,0.6885245901639344
801,0,0,0,True,0.015150183790648407,0.015454231164102794,0.0,0.0298507462684869,0.014925373134165521,0.05970149253759723,0.6885245901639344
801,0,0,0,True,0.015402200207046454,0.014998920978110867,0.0,0.015151515151668576,0.015151515151352138,0.06060606060635786,0.7213114754098361
801,1,1,1,True,0.0577936315659184,0.08526691240154691,0.16129032258064516,0.030303030303011125,0.015151515151347343,0.5606060606061805,0.7049180327868853
801,0,0,0,True,0.023821455105620212,0.03193719329816797,0.12903225806451613,0.02238805970140414,0.014925373134165521,0.17910447761216827,0.5737704918032787
801,6,1,6,True,0.1174943723967669,0.22751013151223884,0.3387096774193548,0.030303030303020714,0.015151515151352138,0.5606060606063579,0.5901639344262295
802,1,0,1,True,0.0736546858084956,0.1142982101007571,0.0967741935483871,0.0568181818181822,0.022727272727276773,0.7159090909090923,0.4098360655737705
802,1,0,1,True,0.07367282769396778,0.112372025449654,0.12903225806451613,0.050561797752814594,0.02247191011236367,0.6966292134831418,0.4098360655737705
802,0,0,0,True,0.02464559689085407,0.02758861206730398,0.08064516129032258,0.03333333333334687,0.01111111111113496,0.122222222222209,0.5081967213114754
802,0,0,0,True,0.04463075036757497,0.0275965479899418,0.08064516129032258,0.05617977528090019,0.022471910112377678,0.20224719101125244,0.4918032786885246
802,2,0,2,True,0.10850360116526457,0.1785193169687897,0.1774193548387097,0.06565656565653276,0.03030303030304149,0.8181818181818302,0.3770491803278688
802,8,0,8,False,0.18277957651581547,0.2731582070578092,0.46774193548387094,0.22666666666669544,0.09333333333335747,0.8000000000000278,0.5245901639344263
802,0,0,0,True,0.04015856146260476,0.028367262140129062,0.12903225806451613,0.05128205128202725,0.025641025641013625,0.1666666666666555,0.4426229508196721
802,0,0,0,True,0.0653491280815372,0.031713593481411305,0.06451612903225806,0.08045977011496874,0.03448275862061515,0.24137931034490623,0.4918032786885246
802,1,0,1,True,0.09428900713077136,0.1549413172466002,0.11290322580645161,0.05555555555552655,0.033333333333257914,0.9333333333333101,0.47540983606557374
802,0,0,0,True,0.032961100495528785,0.03192379819398512,0.11290322580645161,0.044943820224698006,0.022471910112349003,0.14606741573038587,0.5573770491803278
802,0,0,0,True,0.030300901403084213,0.032367033508223494,0.11290322580645161,0.045454545454523876,0.022727272727261938,0.125000000000178,0.3442622950819672
802,0,0,0,True,0.03775209983932049,0.03456939166482644,0.14516129032258066,0.05617977528087251,0.033707865168523504,0.15730337078656037,0.4918032786885246
802,0,0,0,True,0.067830909311789,0.0329620382825631,0.1774193548387097,0.11578947368425681,0.06315789473669747,0.2421052631578716,0.4918032786885246
802,4,0,1,True,0.10434614173991219,0.1454778856068352,0.2903225806451613,0.09693877551010949,0.03061224489805269,0.8673469387755668,0.45901639344262296
802,34,0,0,False,0.14564967652983088,0.10575330133563461,0.20967741935483872,0.16091954022992783,0.0574712643677885,1.0114942528735578,0.4262295081967213
802,1,0,1,True,0.08641963343030357,0.1326524668569978,0.1774193548387097,0.04411764705885665,0.01960784313734925,0.7941176470589079,0.36065573770491804
802,2,0,2,False,0.12798981819968158,0.1949991888428576,0.25806451612903225,0.08910891089104304,0.04950495049492052,0.8613861386138296,0.4262295081967213
802,0,0,0,True,0.05397123311085954,0.037326452266750104,0.11290322580645161,0.05445544554478478,0.02970297029711774,0.22772277227742016,0.5081967213114754
802,0,0,0,True,0.056005586260809696,0.03477835586241456,0.16129032258064516,0.05499999999991333,0.029999999999876778,0.2800000000000334,0.3442622950819672
802,0,0,0,True,0.06384708094814835,0.039685830137554716,0.22580645161290322,0.06435643564368618,0.02970297029711774,0.25742574257433115,0.3114754098360656
802,1,0,1,True,0.10542217228746294,0.13103127146739238,0.25806451612903225,0.08333333333324802,0.049019607843014804,0.7745098039213538,0.39344262295081966
802,2,0,2,True,0.10987550361713026,0.18504464615596436,0.22580645161290322,0.055555555555620015,0.027777777777664974,0.8611111111109017,0.4918032786885246
802,25,0,0,True,0.09524195228092786,0.04897549011681951,0.22580645161290322,0.17619047619053776,0.08571428571434254,0.31428571428585633,0.5245901639344263
802,1,0,1,True,0.10687447165739583,0.1480277256815687,0.45161290322580644,0.09090909090905168,0.049586776859482734,0.7851239669420689,0.5081967213114754
802,1,0,1,True,0.09656997844412155,0.1339074744688025,0.4032258064516129,0.07317073170737091,0.04065040650413268,0.7317073170730299,0.5737704918032787
802,1,0,1,True,0.09478496139350853,0.1396207043920971,0.4032258064516129,0.06611570247939662,0.03305785123982776,0.7851239669420689,0.5573770491803278
803,5,0,5,False,0.1497004223778814,0.25433885154980806,0.27419354838709675,0.05194805194805181,0.025974025974026305,0.8181818181818201,0.5409836065573771
803,6,0,6,False,0.1435010098356432,0.24620473829580927,0.2903225806451613,0.05263157894737746,0.026315789473671556,0.7631578947368358,0.5901639344262295
803,2,0,2,True,0.09099089493299181,0.15394220942531306,0.12903225806451613,0.04375000000001193,0.025000000000004487,0.7000000000000114,0.4918032786885246
803,5,0,5,False,0.13101357986039905,0.22463591981072523,0.24193548387096775,0.04430379746834899,0.025316455696189982,0.734177215189873,0.47540983606557374
803,2,0,2,True,0.12617285316468557,0.14257860624843882,0.11290322580645161,0.1733333333333359,0.07999999999999582,0.6933333333333087,0.4262295081967213
803,4,0,4,False,0.14246849492655342,0.2407980626786321,0.24193548387096775,0.06250000000003263,0.025000000000052213,0.8500000000000131,0.45901639344262296
803,7,0,7,False,0.1683404883610931,0.28832838972011343,0.3387096774193548,0.07051282051282094,0.038461538461520436,0.7820512820512503,0.4918032786885246
803,3,0,3,True,0.10830575417771446,0.18327616404444866,0.1774193548387097,0.04999999999997716,0.02499999999998858,0.762499999999978,0.47540983606557374
803,5,0,4,False,0.13454909980717145,0.22302220788282756,0.22580645161290322,0.044303797468366976,0.02531645569619082,0.7594936708861872,0.47540983606557374
803,4,0,4,True,0.12323733413901979,0.2120259410310121,0.24193548387096775,0.05063291139224946,0.02531645569612473,0.7341772151897982,0.5573770491803278
803,2,0,2,True,0.09401489192305244,0.15449568954186518,0.22580645161290322,0.0569620253164992,0.025316455696324677,0.7341772151898467,0.4426229508196721
803,7,0,6,False,0.18903484341807655,0.27712982178995776,0.3387096774193548,0.23376623376620648,0.06493506493517413,0.8961038961039384,0.5245901639344263
803,3,0,3,True,0.127194677923991,0.20996383890672846,0.1774193548387097,0.043209876543252056,0.024691358024678624,0.8024691358023132,0.45901639344262296
803,8,0,6,False,0.18675241285780456,0.3102401480320084,0.3225806451612903,0.04375000000004242,0.024999999999986946,0.8874999999999282,0.6229508196721312
803,4,0,4,False,0.13817081588461724,0.2387491004301744,0.1935483870967742,0.024691358024743086,0.012345679012339312,0.8641975308641386,0.5081967213114754
803,6,0,6,False,0.15815979285231366,0.27128525227964473,0.2903225806451613,0.06249999999984499,0.02500000000012074,0.8375000000000636,0.5081967213114754
803,4,0,4,True,0.12551608883219448,0.21006305460502153,0.1935483870967742,0.03164556962030252,0.012658227848226756,0.8227848101265438,0.6229508196721312
803,4,0,4,False,0.13079976027059623,0.22150890178278254,0.1935483870967742,0.05063291139251717,0.01265822784822843,0.7848101265823638,0.6229508196721312
803,4,0,4,False,0.13001297501269518,0.22322716384025404,0.20967741935483872,0.04430379746832515,0.012658227848357266,0.8227848101265672,0.45901639344262296
803,2,0,0,True,0.07612013366296382,0.0737830181361685,0.04838709677419355,0.05194805194801672,0.02597402597373713,0.7532467532465137,0.39344262295081966
803,5,0,4,False,0.17791153390163,0.2370538501262457,0.27419354838709675,0.23648648648634918,0.09459459459470901,0.7837837837838448,0.5081967213114754
803,5,0,5,False,0.15678187454270248,0.2610506352543121,0.3064516129032258,0.08641975308649297,0.04938271604960872,0.8765432098766228,0.4426229508196721
803,4,0,4,False,0.13270697207670493,0.22695386112692129,0.22580645161290322,0.062499999999967366,0.024999999999986946,0.7749999999998565,0.5409836065573771
803,5,0,4,False,0.16330292241542968,0.20580708021398278,0.25806451612903225,0.20138888888884457,0.09722222222202079,0.9583333333332125,0.5573770491803278
803,7,0,7,False,0.16917870904530793,0.29071852644802226,0.3548387096774194,0.06329113924034904,0.02531645569645686,0.79746835443046,0.639344262295082
803,7,0,7,False,0.163007875502905,0.2704814225490226,0.3548387096774194,0.06962025316459544,0.037974683544156555,0.8101265822784242,0.5901639344262295
803,4,0,4,False,0.12854827907622365,0.21840446881007802,0.22580645161290322,0.045454545454446826,0.02597402597373713,0.7922077922073907,0.5737704918032787
803,6,0,5,False,0.15823145972329677,0.24029404809195157,0.2903225806451613,0.07999999999996658,0.026666666666933993,0.7599999999998218,0.5737704918032787
803,3,0,2,False,0.20443099614757498,0.2109448845800553,0.1935483870967742,0.3354430379747488,0.08860759493680591,0.9113924050637229,0.4918032786885246
803,4,0,4,False,0.13081745505876632,0.21927800643851764,0.25806451612903225,0.0625000000000979,0.03749999999984989,0.8000000000001044,0.47540983606557374
803,1,0,0,True,0.04354578668019839,0.04384973204623972,0.016129032258064516,0.025641025641279666,0.012820512820639833,0.35897435897416674,0.3770491803278688
803,4,0,4,True,0.11951881590030822,0.2021824018765339,0.1935483870967742,0.0379746835442787,0.025316455695921433,0.7974683544305136,0.5245901639344263
804,1,0,0,False,0.14736124636718897,0.20332458716039253,0.8064516129032258,0.17213114754098224,0.08196721311475302,0.9344262295081985,0.6721311475409836
804,1,0,3,False,0.16614730189585997,0.217494682861694,0.7580645161290323,0.19999999999999674,0.09999999999999565,0.7833333333333282,0.6885245901639344
804,1,0,4,False,0.1309984538285822,0.20421965592340197,0.8225806451612904,0.19827586206896183,0.0862068965517284,0.5000000000000112,0.7049180327868853
804,3,0,6,False,0.19926074159130602,0.2831202512065171,0.7903225806451613,0.23728813559323758,0.11864406779659667,0.9152542372881326,0.639344262295082
804,4,0,4,False,0.14927276324904673,0.22512074489973646,0.7419354838709677,0.18032786885243832,0.08196721311475831,0.8688524590163695,0.7213114754098361
804,3,0,6,False,0.16262601569596685,0.250239196177111,0.8225806451612904,0.17796610169491714,0.10169491525423204,0.9830508474575911,0.7049180327868853
804,1,0,3,False,0.1836720085952971,0.29441990322691863,0.8709677419354839,0.2249999999999913,0.10000000000012182,0.8499999999999043,0.6885245901639344
804,1,0,5,False,0.14843064646191714,0.22809937607700362,0.7096774193548387,0.15833333333329416,0.08333333333328982,0.7499999999999565,0.6229508196721312
804,0,0,1,False,0.13719620560300053,0.16741744007533663,0.8225806451612904,0.1557377049180384,0.081967213114712,0.6885245901639232,0.5245901639344263
804,0,0,4,False,0.14727327101145504,0.2005510688465927,0.7258064516129032,0.17499999999999566,0.09999999999994778,0.8833333333333072,0.6885245901639344
804,0,0,3,False,0.13293949561034318,0.18550526046504756,0.6451612903225806,0.18032786885246743,0.08196721311471902,0.5901639344263193,0.5573770491803278
804,2,0,1,False,0.14176890678443302,0.19289719018297827,0.7903225806451613,0.17741935483871918,0.09677419354834635,0.9032258064516536,0.6885245901639344
804,0,0,1,True,0.12544878178991564,0.19865172387411267,0.8548387096774194,0.13934426229503427,0.06557377049195201,0.6557377049181506,0.7049180327868853
804,1,0,4,False,0.14079614887661643,0.22331347758590966,0.7419354838709677,0.1916666666666536,0.09999999999994778,0.7833333333330984,0.639344262295082
804,2,0,5,False,0.1515521635200073,0.23412095536369013,0.8064516129032258,0.15833333333333768,0.08333333333328982,0.7499999999997824,0.7049180327868853
804,2,0,6,False,0.17275204986280907,0.2699388018172479,0.8064516129032258,0.23728813559318285,0.1016949152541833,0.864406779660912,0.6721311475409836
804,3,0,3,False,0.17142267181061813,0.2566873760892362,0.8387096774193549,0.22321428571434732,0.10714285714298367,0.9107142857141491,0.6557377049180327
804,3,0,6,False,0.17359104781103796,0.2651943972516434,0.8709677419354839,0.17241379310356622,0.08620689655187314,0.8103448275862752,0.639344262295082
804,2,0,3,False,0.1590393238175942,0.220585210348234,0.8387096774193549,0.2241379310345821,0.10344827586203172,0.6551724137934076,0.5901639344262295
804,9,0,8,False,0.19209434760908284,0.3120409370611783,0.8870967741935484,0.19827586206898415,0.12068965517237033,0.7241379310345821,0.7213114754098361
804,14,0,11,False,0.243917491646777,0.4229426727214412,0.8870967741935484,0.3333333333333944,0.1754385964909806,1.0000000000003664,0.7377049180327869
804,6,0,8,False,0.18074237955794484,0.3044112806409066,0.8548387096774194,0.2377049180327504,0.0983606557376544,0.721311475409808,0.6557377049180327
804,8,0,3,False,0.1732954887217819,0.27677253564290033,0.8548387096774194,0.1500000000000348,0.08333333333330432,0.9166666666666957,0.7213114754098361
804,8,0,12,False,0.2045821091036796,0.3506291516569196,0.8709677419354839,0.3214285714285781,0.17857142857132868,0.8214285714284848,0.7540983606557377
804,10,0,12,False,0.1976280373678403,0.33512483526023823,0.9032258064516129,0.28070175438608547,0.14035087719308853,0.8771929824562078,0.7540983606557377
804,5,0,4,False,0.16492854150884842,0.2663283394543076,0.8064516129032258,0.210526315789358,0.105263157894679,0.8070175438599384,0.6065573770491803
804,5,0,7,False,0.1729992907873564,0.23583605717385925,0.8548387096774194,0.21052631578954117,0.08771929824574902,0.912280701754251,0.6065573770491803
804,12,0,3,False,0.2694843338817519,0.2641596524279443,0.7096774193548387,0.23148148148120573,0.11111111111102516,0.944444444444294,0.6229508196721312
804,4,0,7,False,0.1482199838807728,0.23750241530395566,0.9032258064516129,0.18750000000020978,0.08928571428586746,0.5714285714287313,0.6885245901639344
804,1,0,2,False,0.14284002140005486,0.18755508070398397,0.8709677419354839,0.23148148148148864,0.11111111111106814,0.6296296296297729,0.6229508196721312
804,0,0,1,False,0.14076428629223345,0.17244825034431482,0.7903225806451613,0.16666666666673113,0.09259259259232759,0.6481481481478402,0.6557377049180327
804,2,0,5,False,0.16516512258634997,0.22867347156398235,0.7741935483870968,0.23529411764711905,0.11764705882304764,0.9215686274510285,0.5901639344262295
804,1,0,4,False,0.15661827060576358,0.22896515662246542,0.8548387096774194,0.1923076923080167,0.09615384615360673,0.6923076923082175,0.5901639344262295
804,2,0,3,False,0.15707975710292799,0.20527176221995524,0.8225806451612904,0.21698113207544195,0.1132075471697444,0.8301886792447923,0.6065573770491803
804,3,0,5,False,0.15787854197428158,0.23713796078832322,0.8064516129032258,0.20370370370401167,0.11111111111106814,0.6666666666667956,0.6557377049180327
804,1,0,2,False,0.12836758614950783,0.15645956836869795,0.7096774193548387,0.14545454545484232,0.0727272727272313,0.6545454545458411,0.6721311475409836
804,2,0,5,False,0.12964164317519364,0.19063408888964975,0.8870967741935484,0.13207547169823217,0.07547169811316294,0.5660377358491161,0.5737704918032787
804,2,0,7,False,0.1643526695053105,0.24767067869142118,0.7419354838709677,0.20909090909107478,0.10909090909084695,0.7636363636363084,0.6885245901639344
804,1,0,2,False,0.15252345060485328,0.20061016424768452,0.8709677419354839,0.19090909090926697,0.090909090909229,0.7818181818183061,0.639344262295082
804,5,0,6,False,0.14912339759554477,0.21844779156403044,0.8387096774193549,0.1909090909090771,0.090909090909229,0.6363636363634637,0.5737704918032787
804,11,0,9,False,0.22092412579223206,0.36477251117768084,0.9032258064516129,0.27777777777794965,0.1481481481484203,0.9814814814813024,0.7377049180327869
804,11,0,8,False,0.1971020820098355,0.3222611320877206,0.9193548387096774,0.2142857142859274,0.08928571428583416,0.7857142857140726,0.8360655737704918
804,10,0,9,False,0.1796019220163955,0.28394671208510414,0.8064516129032258,0.24999999999990677,0.10714285714281718,0.8571428571432834,0.7377049180327869
804,14,0,8,False,0.2018944484567631,0.3158697943353741,0.8387096774193549,0.30000000000003796,0.10909090909088838,0.8000000000002279,0.6721311475409836
805,3,0,0,False,0.1365038490703651,0.1411732048683143,0.20967741935483872,0.01449275362319101,0.014492753623186281,0.5797101449275316,0.5245901639344263
805,1,0,0,True,0.08054654483659614,0.08012023171525438,0.0967741935483871,0.014492753623200332,0.014492753623171956,0.5362318840579583,0.5901639344262295
805,3,0,0,False,0.13858580879819402,0.12617154962621152,0.16129032258064516,0.0499999999999944,0.014285714285726007,0.5714285714285927,0.5409836065573771
805,4,0,0,False,0.16774374503555747,0.1626756926164115,0.20967741935483872,0.027777777777764686,0.013888888888882343,0.6111111111111132,0.5573770491803278
805,5,0,0,False,0.18686675342095094,0.20839694359556768,0.27419354838709675,0.027397260273995628,0.013698630137015695,0.6301369863013631,0.5245901639344263
805,4,0,1,False,0.1691689841684997,0.21441921213399764,0.24193548387096775,0.027397260273958886,0.013698630136979443,1.0410958904109384,0.47540983606557374
805,6,0,0,False,0.20368625336714777,0.22777423623695414,0.3064516129032258,0.04054054054059394,0.01351351351357835,0.6351351351351485,0.39344262295081966
805,4,0,0,False,0.1675205229005565,0.18128617710993586,0.20967741935483872,0.02666666666668848,0.013333333333326836,0.6133333333333826,0.4426229508196721
805,3,0,0,False,0.14901640254176773,0.14850741425494635,0.1774193548387097,0.03896103896102047,0.012987012987006823,0.5974025974026529,0.3770491803278688
805,7,0,0,False,0.2166574558410781,0.24391471224278982,0.3548387096774194,0.052631578947381075,0.026315789473742062,0.6052631578947621,0.36065573770491804
805,6,0,0,False,0.20290478896354674,0.22968948890742708,0.3225806451612903,0.032467532467652674,0.012987012987074631,0.6103896103897275,0.47540983606557374
805,5,0,0,False,0.18877233616125066,0.20463219483261097,0.24193548387096775,0.03246753246758266,0.012987012987005941,0.6103896103896861,0.5737704918032787
805,6,0,0,False,0.2097333156948467,0.2367191543756369,0.3548387096774194,0.05769230769221758,0.012820512820641549,0.6282051282051436,0.5245901639344263
805,7,0,0,False,0.22063189213536027,0.25756162086011614,0.3548387096774194,0.038961038961158725,0.025974025974015408,0.6103896103897689,0.4262295081967213
805,8,0,0,False,0.23337800188101712,0.27426324835864646,0.4032258064516129,0.07051282051272525,0.012820512820641549,0.6153846153847699,0.47540983606557374
805,7,0,0,False,0.21772387365948997,0.24862962738361907,0.3709677419354839,0.058441558441602474,0.025974025974015408,0.6103896103897689,0.5573770491803278
805,7,0,0,False,0.2204933291578723,0.25180417061390364,0.3709677419354839,0.05769230769228452,0.012820512820641549,0.6153846153847699,0.45901639344262296
805,7,0,0,False,0.21680217815657296,0.25094693068580937,0.3548387096774194,0.03846153846158995,0.012820512820641549,0.6153846153847699,0.4918032786885246
805,7,0,0,False,0.22278515289054698,0.2522787920992394,0.3870967741935484,0.051282051282030686,0.025641025641015343,0.6538461538462929,0.4918032786885246
805,5,0,0,False,0.18641028930764805,0.20690722973660727,0.25806451612903225,0.03846153846165689,0.012820512820641549,0.6153846153847699,0.5245901639344263
805,7,0,0,False,0.2136860598414714,0.25045152636795487,0.3548387096774194,0.03896103896108563,0.012987012987005941,0.6363636363635624,0.5737704918032787
