record,src,start_ms,n_intervals,n_flagged,flagged_fraction,usable,reason,mean_rr_ms,hr_bpm,rr_cv,rmssd_ms,sdnn_ms,n_rmssd_pairs,n_segments
100,det,1025.6410256410256,63,0,0.0,True,ok,812.4082037125514,73.85449793073406,0.05035893323345067,62.08709703826863,40.91201048906797,62,1
100,det,52998.88517279822,63,0,0.0,True,ok,812.2312470138558,73.87058823529411,0.0308744455404725,24.928294063542562,25.077189402199355,62,1
100,det,104949.83277591973,63,0,0.0,True,ok,799.1364513103645,75.08104517271921,0.032938934806201095,29.290959390508444,26.322703470970993,62,1
100,det,156131.54960981046,63,0,0.0,True,ok,805.8608058608061,74.45454545454544,0.06108564570141758,74.87863957953111,49.226527671472056,62,1
100,det,207681.15942028986,63,0,0.0,True,ok,814.8855974942927,73.62996742671014,0.05027926926331168,54.02470445056778,40.97185237521016,62,1
100,det,259821.6276477146,63,0,0.0,True,ok,805.6838491621094,74.47089830880743,0.056682614827905896,72.73298428077655,45.66826729512048,62,1
100,det,311404.68227424746,63,0,0.0,True,ok,791.5273132664438,75.80281690140845,0.06404567675911255,72.24906018291189,50.69390245147147,62,1
100,det,361995.54069119284,63,0,0.0,True,ok,748.3498787846609,80.17640104043515,0.049080551048218846,25.048624420378186,36.72942442761893,62,1
100,det,409899.66555183945,63,0,0.0,True,ok,744.9877015094407,80.53824228028502,0.04781803085709201,28.03204267977621,35.62384489893249,62,1
100,det,457591.97324414714,63,0,0.0,True,ok,764.9838084620692,78.43303261623873,0.06333028231354464,65.09748402446712,48.4466405551934,62,1
100,det,506532.88740245264,63,0,0.0,True,ok,797.3668843234043,75.24766977363532,0.03880946283656466,25.79768609986891,30.94538046425651,62,1
100,det,557536.231884058,63,0,0.0,True,ok,780.5559979473012,76.86828383586499,0.03219229815670757,25.602689456013533,25.12789141392594,62,1
100,det,607513.9353400223,63,0,0.0,True,ok,779.8481711525181,76.93805309734522,0.03149066396469635,25.952628550601776,24.55793670124696,62,1
100,det,657402.4526198439,63,0,0.0,True,ok,764.8068517633743,78.4511800092549,0.047741568028528705,27.599645922759656,36.513078342146,62,1
100,det,706343.3667781494,63,0,0.0,True,ok,779.1403443577352,77.00794912559623,0.04576323812209929,28.703352409674228,35.655985109377475,62,1
100,det,756231.884057971,63,0,0.0,True,ok,794.1816637468809,75.54946524064174,0.05980683564607449,69.89393259160416,47.4974922368357,62,1
100,det,807045.707915273,63,0,0.0,True,ok,797.5438410221019,75.23097404038162,0.05897568400884572,69.50566990688202,47.03569355132057,62,1
100,det,858082.4972129319,63,0,0.0,True,ok,809.7538532321156,74.09659090909078,0.08570372773031959,106.85545613272728,69.3989237659824,62,1
100,det,909899.6655518395,63,0,0.0,True,ok,813.6469006034201,73.74206176598541,0.031175793494642307,28.281221292821893,25.36608775076798,62,1
100,det,961962.0958751393,63,0,0.0,True,ok,799.8442781051466,75.01460176991161,0.06873814340571387,84.09612803931591,54.979810690631254,62,1
100,det,1013143.81270903,63,0,0.0,True,ok,800.906018297321,74.91515687140979,0.05275040854854322,59.12687859765719,42.24811967417072,62,1
100,det,1064392.4191750276,63,0,0.0,True,ok,805.6838491621154,74.47089830880688,0.05897878523231459,73.50063598701867,47.518254704876945,62,1
100,det,1115997.7703455964,63,0,0.0,True,ok,805.1529790660226,74.52,0.030094335360758184,25.797686099840913,24.230543768726395,62,1
100,det,1167502.7870680045,63,0,0.0,True,ok,805.506892463414,74.48725834797892,0.09595021600255985,125.3551106092437,77.28856032341533,62,1
100,det,1219074.6934225194,63,0,0.0,True,ok,814.1777706995111,73.69397956965865,0.07900246424306882,103.55918006248734,64.32205021718961,62,1
100,det,1271204.0133779265,63,0,0.0,True,ok,815.770380987771,73.55010845986996,0.05086984602124364,64.43202216355881,41.49811366953917,62,1
100,det,1323377.9264214048,63,0,0.0,True,ok,810.1077666295034,74.06422018348646,0.03343562602719331,26.63871940042318,27.086460326748874,62,1
100,det,1375239.6878483836,63,0,0.0,True,ok,808.5151563412398,74.2101116217994,0.0561383628666179,69.23114274982257,45.38871722984482,62,1
100,det,1427001.1148272017,63,0,0.0,True,ok,817.3629912760346,73.4067980082269,0.05702186520866357,74.3412904076999,46.6075623150921,62,1
100,det,1479286.5105908583,63,0,0.0,True,ok,824.972129319957,72.72972972972958,0.13572235100945249,159.81977414039685,111.96715690857863,62,1
100,det,1532028.9855072463,63,0,0.0,True,ok,803.9142821751542,74.6348228043141,0.07821317063990309,101.96939350402049,62.87668493162054,62,1
100,det,1583489.4091415831,63,0,0.0,True,ok,796.1281874325341,75.36474772171604,0.07204746524606405,75.42544962551102,57.35901791545747,62,1
100,det,1634381.2709030102,63,0,0.0,True,ok,765.3377218594597,78.39676300578047,0.06660614189347308,54.44973860632448,50.97619289859861,62,1
100,det,1683355.629877369,63,0,0.0,True,ok,789.5807895807897,75.98969072164948,0.03321333130292226,25.008578632267838,26.224608354769718,62,1
100,det,1733868.4503901894,63,0,0.0,True,ok,775.2472969864251,77.39465875370944,0.06502363855801255,68.45953826004072,50.409400032321514,62,1
101,ref,230.55555555555557,63,0,0.0,True,ok,845.8553791887125,70.93411175979983,0.058239818985841726,26.146072072622605,49.262464172151134,62,1
101,ref,54327.777777777774,63,0,0.0,True,ok,873.809523809524,68.66485013623976,0.03879836349055745,29.66903927795426,33.902379526272824,62,1
101,ref,110255.55555555556,63,0,0.0,True,ok,818.0335097001761,73.34662857758856,0.05507495606239334,26.899187873311565,45.053159604302614,62,1
101,ref,162616.6666666667,63,0,0.0,True,ok,893.8712522045848,67.12376066689691,0.03624529643816801,36.131783440504044,32.39862851371162,62,1
101,ref,219886.11111111112,63,0,0.0,True,ok,934.8324514991181,64.18262428072823,0.046405288481982394,38.506181394364596,43.381169594135386,62,1
101,ref,279783.3333333334,63,0,0.0,True,ok,973.5449735449732,61.63043478260872,0.1305999608812612,167.35818309725624,127.14493546112197,62,1
101,ref,342069.44444444444,63,0,0.0,True,ok,970.5026455026458,61.82363363772657,0.0848248777547883,116.11814216164207,82.32276826546057,62,1
101,ref,404186.1111111111,63,0,0.0,True,ok,1023.8536155202818,58.60212738469491,0.03427154738654939,38.596571615897616,35.08904770119326,62,1
101,ref,469591.6666666666,63,0,0.0,True,ok,977.645502645502,61.3719388445407,0.050297207673560315,42.12117695871104,49.17283887768308,62,1
101,ref,532166.6666666666,63,0,0.0,True,ok,980.291005291006,61.20631493725539,0.04497583214368188,33.07283214672441,44.08940370592945,62,1
101,ref,594866.6666666666,63,0,0.0,True,ok,1004.5855379188729,59.72612359550552,0.048636830964559605,57.34245467996103,48.859856997201405,62,1
101,ref,659236.1111111111,63,0,0.0,True,ok,1016.3580246913572,59.03431521409055,0.0369921960996483,40.016610947621004,37.597315356833874,62,1
101,ref,724311.1111111111,63,0,0.0,True,ok,1009.9647266313929,59.408015367152736,0.031299217144262606,39.39127619643125,31.611105286881788,62,1
101,ref,788950.0,63,0,0.0,True,ok,1005.7319223985893,59.658044717229274,0.03967822403659055,39.629092270715,39.90565653768213,62,1
101,ref,853302.7777777778,63,0,0.0,True,ok,976.6313932980596,61.43566591422124,0.05332760743005085,42.10787903353061,52.081415545662516,62,1
101,ref,915891.6666666666,63,0,0.0,True,ok,958.2892416225753,62.61157633201433,0.069544047912754,38.485167587723815,66.64331293367707,62,1
101,ref,977163.8888888889,63,0,0.0,True,ok,977.2486772486785,61.396859772604145,0.06660038771883763,43.711758618190025,65.08514080248321,62,1
101,ref,1039722.2222222221,63,0,0.0,True,ok,979.9382716049384,61.228346456692904,0.04458904771764512,40.98456013735652,43.69451435293928,62,1
101,ref,1102491.6666666665,63,0,0.0,True,ok,1001.9400352733691,59.883823270550934,0.035888262867520414,38.0346527110234,35.95788736338334,62,1
101,ref,1166583.3333333333,63,0,0.0,True,ok,985.0529100529125,60.91043373170389,0.03875577605536029,36.86995616841259,38.17648998469164,62,1
101,ref,1229583.3333333333,63,0,0.0,True,ok,961.9047619047656,62.37623762376214,0.035830617774850075,36.19372958583367,34.465641859617826,62,1
101,ref,1291111.111111111,63,0,0.0,True,ok,971.604938271607,61.75349428208373,0.03456569303246682,36.804076185858264,33.58419804512524,62,1
101,ref,1353369.4444444445,63,0,0.0,True,ok,937.7425044091707,63.98344931352269,0.048620430697195315,34.60643777743317,45.593444447440454,62,1
101,ref,1413469.4444444445,63,0,0.0,True,ok,995.634920634917,60.26305300916722,0.03360566266724996,34.243110275763094,33.45897128259121,62,1
101,ref,1477158.3333333333,63,0,0.0,True,ok,1011.816578483246,59.29928534077039,0.06700584102695559,90.86827832847861,67.79762080628652,62,1
101,ref,1541919.4444444445,63,0,0.0,True,ok,996.6490299823613,60.20173420633528,0.04244962337581685,43.33574572830551,42.307375960624434,62,1
101,ref,1605772.222222222,63,0,0.0,True,ok,997.13403880071,60.17245191244722,0.04140113692996279,38.09187106430448,41.28248287791502,62,1
101,ref,1669561.1111111112,63,0,0.0,True,ok,991.4462081128694,60.51765543004569,0.03987840190521694,38.95922977963287,39.53729035452836,62,1
101,ref,1732975.0,63,0,0.0,True,ok,995.5908289241627,60.26572187776791,0.040737244102995195,36.62611801582953,40.557626624586945,62,1
101,det,1103.6789297658863,63,0,0.0,True,ok,844.7912795738883,71.02346041055718,0.058703623185711054,26.638719400414704,49.59230894668022,62,1
101,det,55161.64994425864,63,0,0.0,True,ok,874.5200049547874,68.60906515580737,0.039774120903854106,31.816866174622497,34.78326440991081,62,1
101,det,111148.27201783723,63,0,0.0,True,ok,816.8321211799475,73.45450606585786,0.05471400822259038,30.03433144260532,44.69215939471559,62,1
101,det,163455.96432552955,63,0,0.0,True,ok,911.3269982835197,65.8380582524272,0.1269385620871547,159.29210738176758,115.6825387533129,62,1
101,det,221817.16833890748,63,0,0.0,True,ok,936.1009361009355,64.09565217391308,0.04782723181162314,36.40092685327023,44.77111646997687,62,1
101,det,281739.13043478265,63,0,0.0,True,ok,957.5126966431299,62.66235446313076,0.07793825199341091,105.505609067106,74.62686583786267,62,1
101,det,342987.73690078035,63,0,0.0,True,ok,971.3153191414063,61.77190745126615,0.08374775848160487,114.03381691391924,81.34548075693746,62,1
101,det,405217.39130434784,63,0,0.0,True,ok,1021.7479782697167,58.72289573952204,0.03785556445732425,39.262222701062534,38.678846450529996,62,1
101,det,470523.96878483833,63,0,0.0,True,ok,978.3935870892398,61.32501356483991,0.05003339012953303,40.66667701621523,48.95234804306918,62,1
101,det,533154.960981048,63,0,0.0,True,ok,979.4553272814143,61.25853658536585,0.045199440601416487,31.816866174613864,44.27083288719723,62,1
101,det,595819.3979933109,63,0,0.0,True,ok,1006.5297021818761,59.610759493670884,0.04898802627394236,56.96854618640096,49.30790349598912,62,1
101,det,660222.9654403566,63,0,0.0,True,ok,1017.1471041036282,58.98851774530258,0.037387344031007526,41.544476224376346,38.02842871126537,62,1
101,det,725351.1705685619,63,0,0.0,True,ok,1009.5379660597056,59.433128834355806,0.031533596021905155,40.04577525681616,31.834362390502555,62,1
101,det,790011.1482720178,63,0,0.0,True,ok,1004.5831784962211,59.72626387176331,0.03936724004008858,40.493784196156376,39.54766712809589,62,1
101,det,854292.0847268673,63,0,0.0,True,ok,960.8748739183518,62.44309392265196,0.10588293648851325,99.80360083682886,101.74025324850503,62,1
101,det,915886.287625418,63,0,0.0,True,ok,958.3974801366096,62.604505169867124,0.0699795799370504,40.61735416358736,67.06825307268754,62,1
101,det,977157.1906354515,63,0,0.0,True,ok,977.3318468970654,61.39163498098853,0.06651275925680228,43.77646192333343,65.00503784667045,62,1
101,det,1039721.2931995541,63,0,0.0,True,ok,979.9861973774996,61.22535211267619,0.04526068284255423,42.94430967315423,44.35484446958376,62,1
101,det,1102486.0646599778,63,0,0.0,True,ok,1001.9288280157831,59.884493111974656,0.03627540890339409,37.699433984299844,36.345377928370944,62,1
101,det,1166577.4804905239,63,0,0.0,True,ok,985.1179416396818,60.90641278965325,0.03911256231299721,37.40584100294909,38.5304868780336,62,1
101,det,1229576.3656633222,63,0,0.0,True,ok,961.9366141105263,62.37417218543052,0.03595840788851981,37.055868620957014,34.589709133087986,62,1
101,det,1291114.827201784,63,0,0.0,True,ok,971.4922758400965,61.760655737705264,0.03447907102740115,37.29850694810701,33.49615118126228,62,1
101,det,1353366.7781493869,63,0,0.0,True,ok,937.6935463891963,63.98678996037004,0.04916422941821671,36.483437560249214,46.10098063865968,62,1
101,det,1413467.1125975475,63,0,0.0,True,ok,995.5583868627325,60.26768574475662,0.03434628248442805,36.51089969253995,34.19372958492892,62,1
101,det,1477157.1906354516,63,0,0.0,True,ok,1011.8384031427485,59.298006295907804,0.06703975912618712,90.73483705336074,67.83340282131567,62,1
101,det,1541917.5027870678,63,0,0.0,True,ok,996.6201270549108,60.203480113636296,0.04197676060590977,43.13061991748143,41.83488448841537,62,1
101,det,1605774.8049052395,63,0,0.0,True,ok,996.9740404523022,60.18210862619803,0.04143830397699367,38.69652914982682,41.31291334543408,62,1
101,det,1669554.0691192865,63,0,0.0,True,ok,991.4883827927285,60.515081206496646,0.04083507004654854,41.447861032583894,40.4874975616802,62,1
101,det,1732976.5886287626,63,0,0.0,True,ok,995.5583868627325,60.26768574475662,0.04129792784215792,38.33219594815802,41.11449842331226,62,1
103,ref,736.1111111111112,63,0,0.0,True,ok,856.3932980599648,70.06126756937651,0.03988598143843804,29.286959650593,34.158087190422485,62,1
103,ref,55527.77777777778,63,0,0.0,True,ok,850.705467372134,70.52969835181922,0.03376580555542031,28.28391924069875,28.72475539622043,62,1
103,ref,109938.88888888888,63,0,0.0,True,ok,828.7918871252207,72.39453104218757,0.03605916200340708,26.542891508003066,29.88554092495781,62,1
103,ref,163061.1111111111,63,0,0.0,True,ok,869.1798941798947,69.03058895145331,0.036747754248105016,30.867582450782493,31.940409148716697,62,1
103,ref,218605.55555555556,63,0,0.0,True,ok,810.4056437389771,74.03699673558215,0.04144818657896517,28.40904565362599,33.5898443263395,62,1
103,ref,270488.8888888889,63,0,0.0,True,ok,867.5485008818343,69.16039845497052,0.03647896034224181,31.268164772442933,31.64726735863977,62,1
103,ref,325994.4444444445,63,0,0.0,True,ok,846.781305114637,70.8565477740173,0.04576352621454039,29.105799263670498,38.751698454596415,62,1
103,ref,380263.88888888893,63,0,0.0,True,ok,872.8395061728393,68.74115983026876,0.038794054919724895,32.45558801115274,33.86098373857468,62,1
103,ref,436080.55555555556,63,0,0.0,True,ok,860.6261022927689,69.71668630565091,0.03602320831617356,29.83009767333176,31.00251336522891,62,1
103,ref,491161.1111111111,63,0,0.0,True,ok,867.063492063492,69.19908466819223,0.03853364204763781,30.465818047351206,33.41111423574945,62,1
103,ref,546711.1111111111,63,0,0.0,True,ok,849.9559082892421,70.59189707942103,0.03811499777692343,27.473694018133383,32.3960675549274,62,1
103,ref,601125.0,63,0,0.0,True,ok,852.3368606701944,70.39470280895968,0.037039371320511154,32.600975081477294,31.57002147252211,62,1
103,ref,655688.8888888889,63,0,0.0,True,ok,860.8024691358034,69.70240229472921,0.03398883288032762,29.570299769092752,29.257671266430197,62,1
103,ref,710736.1111111111,63,0,0.0,True,ok,858.2892416225735,69.9065036473853,0.03292045118484045,29.71514503890055,28.255269081309663,62,1
103,ref,765638.8888888889,63,0,0.0,True,ok,880.0264550264544,68.17976852547727,0.04012270891587828,33.05965909290444,35.30904529329868,62,1
103,ref,821963.8888888889,63,0,0.0,True,ok,883.9506172839523,67.87709497206691,0.03578258108325625,32.307620736055576,31.630034636557436,62,1
103,ref,878533.3333333333,63,0,0.0,True,ok,876.234567901236,68.47481507573077,0.04418334910019689,33.85016001931003,38.71497780724049,62,1
103,ref,934619.4444444444,63,0,0.0,True,ok,890.4320987654344,67.3830155979201,0.035439538652846866,29.1527958141924,31.55650278193317,62,1
103,ref,991580.5555555555,63,0,0.0,True,ok,875.9700176366845,68.49549504202949,0.036134239301127344,31.935677463013057,31.652510237896696,62,1
103,ref,1047613.8888888889,63,0,0.0,True,ok,833.1569664903033,72.01524132091419,0.09258531881800738,30.26499187464104,77.13810336794862,62,1
103,ref,1100758.3333333335,63,0,0.0,True,ok,844.2680776014089,71.06747440986021,0.09000952032181783,35.94876658799799,75.99216468792609,62,1
103,ref,1154686.1111111112,63,0,0.0,True,ok,867.3721340387979,69.17446116307465,0.07595330481169295,46.357784734578004,65.8797800818174,62,1
103,ref,1210100.0,63,0,0.0,True,ok,848.9417989417977,70.67622312246816,0.07993580754401453,32.798881487642625,67.86084825628102,62,1
103,ref,1264436.1111111112,63,0,0.0,True,ok,884.0388007054645,67.8703241895264,0.04246854569013295,31.624350774831182,37.54384219961035,62,1
103,ref,1321000.0,63,0,0.0,True,ok,865.6966490299803,69.30834267087721,0.08422932483070235,63.646884652177285,72.91704425599674,62,1
103,ref,1376397.222222222,63,0,0.0,True,ok,884.4356261022936,67.8398723764893,0.03907960969219702,32.48433436735908,34.563399065951536,62,1
103,ref,1433044.4444444445,63,0,0.0,True,ok,894.1798941798929,67.10059171597642,0.04723038609000187,37.99700516402309,42.232461636033364,62,1
103,ref,1490225.0,63,0,0.0,True,ok,881.6137566137578,68.0570142535633,0.039996746991484776,32.023239271579165,35.26168236749291,62,1
103,ref,1546655.5555555555,63,0,0.0,True,ok,881.9664902998253,68.02979553067027,0.040026522111852494,31.855689385641178,35.30205122589889,62,1
103,ref,1603091.6666666667,63,0,0.0,True,ok,886.6843033509683,67.66782695176542,0.03388682755820096,30.835311054189816,30.046918086217815,62,1
103,ref,1659805.5555555557,63,0,0.0,True,ok,892.0634920634884,67.2597864768686,0.03920017033106784,36.01448334706042,34.96904083501593,62,1
103,ref,1716941.6666666665,63,0,0.0,True,ok,889.0211640211664,67.48995685165879,0.04438822693979628,30.67750185186634,39.46207318285339,62,1
103,det,735.7859531772575,63,0,0.0,True,ok,856.4704216878131,70.05495867768595,0.0406635709435555,31.116108528956858,34.82714575335928,62,1
103,det,55529.54292084727,63,0,0.0,True,ok,850.6308506308505,70.53588516746412,0.03375468149086152,28.91210681396888,28.71277342934496,62,1
103,det,109944.25863991081,63,0,0.0,True,ok,828.6882199925677,72.4035874439462,0.036243222382084175,27.852693156598946,30.034331442604127,62,1
103,det,163065.77480490523,63,0,0.0,True,ok,869.2113039939127,69.02809446254072,0.036782767273550426,31.94262502915497,31.971997106347384,62,1
103,det,218606.46599777034,63,0,0.0,True,ok,810.4616800268973,74.03187772925766,0.042045515916780934,30.167522035858408,34.076279467511924,62,1
103,det,270490.52396878484,63,0,0.0,True,ok,867.4417370069543,69.16891064871481,0.0366322447157521,31.87980761335069,31.776337986695825,62,1
103,det,325997.7703455964,63,0,0.0,True,ok,846.737803259542,70.86018808777432,0.04636450092183017,30.39920141710265,39.25857565977549,62,1
103,det,380267.5585284281,63,0,0.0,True,ok,872.7504379678294,68.74817518248175,0.03949996084543311,33.354789467467306,34.473608127563864,62,1
103,det,436075.80824972125,63,0,0.0,True,ok,860.7173824565141,69.70929276315779,0.036720128361397285,31.180464561572954,31.60565276668908,62,1
103,det,491159.42028985504,63,0,0.0,True,ok,867.0878236095638,69.19714285714278,0.03935456890226504,33.052929960443436,34.123867498557615,62,1
103,det,546711.259754738,63,0,0.0,True,ok,849.9230238360682,70.59462835727663,0.03796601677866338,27.74452694933352,32.26819178353248,62,1
103,det,601125.9754738015,63,0,0.0,True,ok,852.4004176178086,70.38945401702307,0.03793656411502509,34.12713091056122,32.33714309463216,62,1
103,det,655685.618729097,63,0,0.0,True,ok,860.8943391552081,69.69496402877704,0.034453960635863076,31.083880546710006,29.661219672890894,62,1
103,det,710735.7859531773,63,0,0.0,True,ok,858.2399886747719,69.91051546391748,0.032786328633338205,30.563611493458062,28.13853831496353,62,1
103,det,765641.0256410256,63,0,0.0,True,ok,880.0056626143577,68.18137944902477,0.04037466810037186,34.36128206784011,35.529936554502505,62,1
103,det,821962.0958751393,63,0,0.0,True,ok,884.0756666843616,67.86749399519621,0.03628232827059133,33.68371063307484,32.07632355468389,62,1
103,det,878528.4280936454,63,0,0.0,True,ok,876.2895719417471,68.47051696284319,0.04486561334429799,35.84600218823781,39.31526911237882,62,1
103,det,934615.3846153846,63,0,0.0,True,ok,890.4461078374103,67.3819554848968,0.03580150251287949,30.067684402844392,31.879308567324806,62,1
103,det,991583.0546265328,63,0,0.0,True,ok,875.9356585443555,68.49818181818172,0.03612236675384766,32.40987497551989,31.640869110712284,62,1
103,det,1047614.2697881828,63,0,0.0,True,ok,833.1121374599651,72.01911639762093,0.09252893915540035,30.16752203585338,77.08698227665865,62,1
103,det,1100758.0824972128,63,0,0.0,True,ok,844.2604094778025,71.06811989100804,0.09006664543038108,37.45939269966479,76.03970295134557,62,1
103,det,1154682.2742474917,63,0,0.0,True,ok,867.4417370069543,69.16891064871481,0.07630765248290032,47.69904049832928,66.19244261669009,62,1
103,det,1210100.3344481606,63,0,0.0,True,ok,849.0382403425895,70.66819508128376,0.08001585440948486,33.97996709032589,67.93652022733785,62,1
103,det,1264437.0122630992,63,0,0.0,True,ok,884.0756666843616,67.86749399519621,0.04318869328185054,32.5333416129377,38.18207280637843,62,1
103,det,1321003.3444816053,63,0,0.0,True,ok,865.6721700199969,69.31030253475055,0.08483206160906616,65.25126993217796,73.43675486039037,62,1
103,det,1376399.1081382385,63,0,0.0,True,ok,884.4295800817532,67.84033613445384,0.03953787922212746,32.778879750015165,34.96846991774927,62,1
103,det,1433043.4782608694,63,0,0.0,True,ok,894.1621985100247,67.10191965169206,0.04756364040995184,38.122442275556864,42.52960927810279,62,1
103,det,1490222.9654403569,63,0,0.0,True,ok,881.5982729026213,68.05820955439579,0.04045685339120885,34.156487587731434,35.66669207676428,62,1
103,det,1546655.5183946488,63,0,0.0,True,ok,881.9521863000091,68.03089887640475,0.04004418230151316,31.563845329945043,35.31705412941566,62,1
103,det,1603088.071348941,63,0,0.0,True,ok,886.730017164796,67.66433845539841,0.03445485889885614,32.13034040620825,30.552157622793327,62,1
103,det,1659810.4793756967,63,0,0.0,True,ok,892.0387181256757,67.26165443364404,0.03955198249945287,37.40584100294238,35.281899768141095,62,1
103,det,1716945.3734671127,63,0,0.0,True,ok,889.0304542478425,67.48925159235692,0.04487329498483952,31.56384532991984,39.893725823969305,62,1
105,ref,547.2222222222223,63,0,0.0,True,ok,722.7954144620811,83.01104129811505,0.12464199793312487,150.059310589327,90.09066455545485,62,1
105,ref,46816.66666666667,63,0,0.0,True,ok,722.222222222222,83.07692307692311,0.09930566354436507,118.34010615514202,71.72075700426363,62,1
105,ref,93027.77777777777,63,0,0.0,True,ok,713.7566137566139,84.06226834692363,0.09965943274462842,121.55088106048005,71.13257924471098,62,1
