record,lead,fs_native,fs_grid,label,n_intervals,n_flagged,flagged_fraction,usable,reason,mean_rr_ms,hr_bpm,rr_cv,rmssd_ms,sdnn_ms,n_rmssd_pairs,n_segments
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,879.4747925182686,68.22253521126777,0.025768949400226494,30.922236806535448,22.66314142717796,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,898.4091592787337,66.78471538309957,0.027714454000387922,27.19724385768538,24.89891931835765,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,893.4543717152306,67.15508021390454,0.03184024440829551,37.16390345259269,28.44780556307305,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,909.380474597866,65.97898423817863,0.03337145074944772,33.950457777591076,30.347345720552084,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,915.7509157509203,65.51999999999967,0.028412475004833543,45.30662278719196,26.01875000442645,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,907.9648210083002,66.08185538881303,0.071143740184457,109.85250325885633,64.59601332244152,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,902.3022066500363,66.49656795450062,0.021728156723886533,27.56330667592616,19.605363758400642,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,908.8496045017881,66.01752336448527,0.03303604366615063,22.91724237262799,30.0247952202848,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,903.363946842207,66.4184133202743,0.027323755654689686,33.594324246536985,24.683295750772547,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,900.1787262656948,66.65343031256054,0.021903461450566535,31.658965119609665,19.71703002938073,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,898.763072676114,66.75841701122285,0.02454945937331322,34.47776132410921,22.064147538896417,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,898.0552458813385,66.8110344827582,0.022603373822236192,31.37274057419161,20.299078435676133,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,900.5326396630752,66.6272352132049,0.029113134043480746,35.90188063539896,26.217327449040653,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,903.363946842207,66.4184133202743,0.025073506761280097,33.62414611163805,22.650502029044752,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,904.9565571304706,66.30152522487286,0.027147164637269905,35.22548948830427,24.567004645997834,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,914.6891755587347,65.59605339524128,0.025095627767276935,31.50027256566088,22.95469907257943,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,900.3556829643776,66.64033018867931,0.02339992315211216,24.60453624349128,21.068253790933895,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,895.577852099587,66.99585062240696,0.03201107771496109,38.384455271643354,28.668412223357805,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,897.8782891826409,66.82420181316488,0.02272275780519491,22.16127558383837,20.402270903639906,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,889.9152377413232,67.42215152117728,0.02638712508019996,19.153019775350998,23.48230468905618,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,898.0552458813237,66.8110344827593,0.02170585596543425,27.49048407404457,19.493057816102652,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,891.1539346321914,67.3284352660845,0.02188493869014636,31.46843802262419,19.502849222908207,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,847.0917166569344,70.8305828284938,0.05939914906374935,23.564140131482944,50.31652714837258,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,804.4451522712433,74.58556973163184,0.01978839743540858,18.729696349695487,15.918680388131136,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,823.5564757303912,72.85474860335174,0.022999880767880735,18.131495905344217,18.941700747415062,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,824.2643025251815,72.79218548733279,0.020012843162070797,13.653788978676605,16.495872210530134,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,827.2725664029962,72.52748663101649,0.022853884307711327,20.808395211931604,18.90639152351751,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,831.6964838704065,72.14170212765875,0.020504522963652617,22.697513018766298,17.053539652309887,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,813.6469006034147,73.74206176598591,0.04150742704755028,27.81668448825919,33.77238936926163,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,845.4991063686708,70.96400167434079,0.08943442927319892,105.61954604311389,75.61673002908178,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,807.807329546468,74.27513691128075,0.025377695274228448,25.52427368384536,20.500288249518505,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,820.371255153864,73.1376186367558,0.016845309636416523,16.511296124246428,13.819407809882502,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,816.4782077825613,73.48634590377061,0.018950524440985873,20.22212524831043,15.472690232115768,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,828.8651766912598,72.38812980358702,0.02176258286450649,24.441049142523244,18.038247091247353,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,819.1325582629956,73.24821775761481,0.01691008946386537,19.205279135243103,13.851604842992169,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,816.301251083849,73.50227617602525,0.01689541760487022,17.39803442575174,13.791750528439648,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,827.9803931977866,72.46548407779422,0.023964945221457847,19.309373551632884,19.842504767426085,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,820.371255153864,73.1376186367558,0.025439056562679255,20.072882432050157,20.86947076225532,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,819.8403850577713,73.18497733649949,0.02040817212901415,24.522928933328384,16.731443696576235,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,818.955601564298,73.26404494382015,0.0207207451521934,23.350498911425397,16.96937031097506,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,795.2434039390572,75.44859813084102,0.059262711302777486,77.8192560859002,47.12828026307841,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,790.819486471647,75.8706645782067,0.030474956783251936,17.909015137264422,24.10018967357693,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,815.5934242890734,73.56606639184233,0.04072698109306878,15.638375161125868,33.216657970652314,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,857.3552051812914,69.98266253869976,0.02136809024285037,23.30753567572607,18.32004339449133,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,861.6021659499892,69.63770794824423,0.021226448265880077,19.972767680844665,18.288753801307667,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,860.3634690591208,69.73796791443854,0.016707659569230378,13.580183111184901,14.374659946841863,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,863.0178195395551,69.52347754767304,0.0205738075628578,19.309373551606864,17.75556254252395,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,863.1947762382528,69.50922509225106,0.018369661207707406,20.711836012436503,15.856595595759506,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,862.3099927447795,69.5805458649699,0.014714763182572962,20.41941894704873,12.688687333205639,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,855.4086814956473,70.14191146048745,0.01770415376502203,18.622361962685837,15.144286829133694,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,855.4086814956325,70.14191146048866,0.01831265418747499,15.444903277131427,15.664803373193456,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,858.4169453734621,69.89610389610431,0.016493522986995506,15.829482559701685,14.158319620943663,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,858.2399886747793,69.91051546391688,0.03935075248768913,40.61735416369919,33.77238936937836,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,847.9765001504076,70.75667779632768,0.026491662410114802,19.10061743420978,22.46430717369526,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,839.3056219143142,71.48766603415588,0.02204997746068607,20.271628689023405,18.506670045837733,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,857.3552051812914,69.98266253869976,0.017432079772471028,19.922521644888967,14.945484330063536,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,855.0547680982373,70.17094370861001,0.013377472207150515,15.829482560082534,11.4384713958257,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,852.5773743165154,70.37484433374756,0.014449965953710902,18.460190265038214,12.319714031777883,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,857.7091185786717,69.9537858469166,0.01836273325336003,15.89267435817042,15.749883753434696,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,836.1204013378019,71.75999999999921,0.0641235366849402,61.4379720761565,53.614997228211465,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,782.325564934266,76.694413028726,0.02421848447741121,12.82090370788829,18.946739550642477,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,778.6094742616609,77.06045454545328,0.02359823085738386,14.08735015342487,18.37380612137295,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,790.1116596768713,75.93863381858958,0.04326648424207491,25.56351163743223,34.18535367288901,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,818.0708180708249,73.34328358208894,0.031858779464030006,35.621611863299094,26.062737778877022,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,824.4412592238791,72.77656149388181,0.02469944843878661,22.11600224585813,20.36324437300851,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,822.3177788395376,72.96449322143144,0.02344554639971354,24.807380040576902,19.279689639091757,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,836.8282281325924,71.69930217804892,0.03441456713799324,19.2052791352431,28.799081240037022,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,801.6138450920819,74.8490066225188,0.019301924894135195,11.50227323441867,15.47269023206629,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,811.5234202190879,73.93501962494408,0.01929544868802441,20.32101153589228,15.658708513967484,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,824.2643025251667,72.7921854873341,0.02211397377470066,25.327172096102434,18.227759169463468,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,830.9886570756161,72.20315161839842,0.02296335111382756,17.10756268922225,19.082284304035415,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,823.5564757303763,72.85474860335306,0.04590481657912717,25.91397978974383,37.80520896095532,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,827.0956097043282,72.54300385108914,0.07073976331421587,97.01290522551648,58.50854766871125,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,861.0712958538816,69.68064118372565,0.02901695437784821,22.52018598218905,24.985666507866718,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,815.0625541929807,73.61398176291868,0.033513664668382626,24.27646108066659,27.315733124978998,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,832.4043106651968,72.0803571428557,0.015773447232335723,14.087350153519973,13.129885470246276,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,848.3304135478323,70.72715894868357,0.012199259120134863,12.898843049909098,10.349002534361173,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,869.7421740900193,68.98596134282657,0.016837625899288795,22.741628731909117,14.644393356161853,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,864.0795597317259,69.43805037886608,0.017779973943987726,19.04807093181447,15.363312057562473,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,864.0795597317259,69.43805037886608,0.015172774230917008,17.107562689104782,13.110484077359644,62,1
00,UNVERIFIED,128.0,89.7,REGULAR,63,0,0.0,True,ok,865.6721700199895,69.31030253475114,0.015543331689851994,20.022887628686167,13.455429673294645,62,1
