record,t0_ms,cv_ref,cv_det,sdnn_det,mean_rr_det,bsqi,frac_short,frac_long,lag1,abs_d
101,724311.1111111111,0.031299217144262606,0.03178722220998429,32.087867351179845,1009.4580501312607,0.96875,0.0,0.0,0.1967111846898189,0.00048800506572168473
101,788950.0,0.03967822403659055,0.03987862452806322,40.10373612092919,1005.6449186883956,0.984375,0.0,0.0,0.47401015827841475,0.00020040049147267147
101,853302.7777777778,0.05332760743005085,0.10588293648851325,101.74025324850503,960.8748739183518,0.9538461538461539,0.015873015873015872,0.0,0.5152090419894217,0.052555329058462406
101,915891.6666666666,0.069544047912754,0.06921898344822822,66.37644720157421,958.934152091672,0.9841269841269841,0.0,0.0,0.7691411188519953,0.00032506446452577886
101,977163.8888888889,0.06660038771883763,0.06625228642838654,64.82988865092958,978.530585823714,0.96875,0.0,0.0,0.7668640044227626,0.0003481012904510833
101,1039722.2222222221,0.04458904771764512,0.045067072724259714,44.09764924350506,978.4893177623047,0.9841269841269841,0.0,0.0,0.5283900898484758,0.00047802500661459774
101,1102491.6666666665,0.035888262867520414,0.036315170842513136,36.36479778867836,1001.3665623763809,0.96875,0.0,0.0,0.46795677013613385,0.00042690797499272265
101,1166583.3333333333,0.03875577605536029,0.03887928029177985,38.268274232603815,984.2845326716291,0.96875,0.0,0.0,0.524880490834869,0.000123504236419561
101,1229583.3333333333,0.035830617774850075,0.03497039912697313,33.67883225879595,963.0668536699377,0.96875,0.0,0.0,0.3478013001923441,0.0008602186478769425
101,1291111.111111111,0.03456569303246682,0.03447907102740115,33.49615118126228,971.4922758400965,0.984375,0.0,0.0,0.3715817107856394,8.662200506567158e-05
101,1353369.4444444445,0.048620430697195315,0.04619150455212685,43.214729777522855,935.5557953033393,0.96875,0.0,0.0,0.6480775092680984,0.002428926145068462
101,1413469.4444444445,0.03360566266724996,0.03366764091447049,33.48360518896975,994.5337504944802,0.96875,0.0,0.0,0.3752461879274716,6.197824722053297e-05
101,1477158.3333333333,0.06700584102695559,0.050408202419424175,51.2861565635789,1017.4168905459009,0.9841269841269841,0.0,0.0,0.3701593544720755,0.016597638607531412
101,1541919.4444444445,0.04244962337581685,0.04200857556235596,41.89225016521478,997.2309130794376,0.96875,0.0,0.0,0.44620917606758304,0.0004410478134608889
101,1605772.222222222,0.04140113692996279,0.04143830397699367,41.31291334543408,996.9740404523022,0.984375,0.0,0.0,0.536193672098852,3.7167047030876865e-05
101,1669561.1111111112,0.03987840190521694,0.04113899691889188,40.795765096502365,991.6567770705198,0.9841269841269841,0.0,0.0,0.4769642578482966,0.0012605950136749464
101,1732975.0,0.040737244102995195,0.04129792784215792,41.11449842331226,995.5583868627325,0.984375,0.0,0.0,0.5534064270093547,0.0005606837391627234
103,736.1111111111112,0.03988598143843804,0.041011980671745406,35.10044510586906,855.8583255660947,1.0,0.0,0.0,0.5859320568118142,0.001125999233307369
103,55527.77777777778,0.03376580555542031,0.03375468149086152,28.71277342934496,850.6308506308505,0.984375,0.0,0.0,0.48600037982524397,1.1124064558790114e-05
103,109938.88888888888,0.03605916200340708,0.036243222382084175,30.034331442604127,828.6882199925677,0.96875,0.0,0.0,0.5323456790123062,0.0001840603786770964
103,163061.1111111111,0.036747754248105016,0.03612243488982162,31.430298563643476,870.1046499082966,1.0,0.0,0.0,0.49695136019129577,0.0006253193582833952
103,218605.55555555556,0.04144818657896517,0.04236404726200607,34.339757085827934,810.5872622001658,1.0,0.0,0.0,0.6044692395927451,0.0009158606830408991
103,270488.8888888889,0.03647896034224181,0.0366322447157521,31.776337986695825,867.4417370069543,0.984375,0.0,0.0,0.4809262710564638,0.00015328437351028873
103,325994.4444444445,0.04576352621454039,0.04525050275643271,38.25796813046115,845.4705649656563,1.0,0.0,0.0,0.6510639222447436,0.0005130234581076781
103,380263.88888888893,0.038794054919724895,0.03949996084543311,34.473608127563864,872.7504379678294,0.984375,0.0,0.0,0.5102237521513794,0.0007059059257082181
103,436080.55555555556,0.03602320831617356,0.036805823303400965,31.688914520591776,860.9755651808399,0.9841269841269841,0.0,0.0,0.47483385923334254,0.0007826149872274049
103,491161.1111111111,0.03853364204763781,0.039634009119931396,34.357456389971865,866.868054806345,0.96875,0.0,0.0,0.5170894732256346,0.0011003670722935857
103,546711.1111111111,0.03811499777692343,0.03796601677866338,32.26819178353248,849.9230238360682,0.984375,0.0,0.0,0.6011926589478276,0.00014898099826005096
103,601125.0,0.037039371320511154,0.03802560483462489,32.395676575404195,851.9437551695625,1.0,0.0,0.0,0.41887201822963815,0.0009862335141137338
103,655688.8888888889,0.03398883288032762,0.03411039345170626,29.40561907847626,862.0721165268571,0.9841269841269841,0.0,0.0,0.45194952179315545,0.00012156057137863857
103,710736.1111111111,0.03292045118484045,0.03265275345070449,28.041419513173818,858.7765670514632,0.96875,0.0,0.0,0.41173250935598793,0.0002676977341359646
103,765638.8888888889,0.04012270891587828,0.040581302516191534,35.69671879548472,879.6346243751562,1.0,0.0,0.0,0.5346972187651671,0.0004585936003132507
103,821963.8888888889,0.03578258108325625,0.03658215431891293,32.34542511374899,884.1859020048593,0.96875,0.0,0.0,0.4373931180529308,0.0007995732356566795
103,878533.3333333333,0.04418334910019689,0.04500541373125523,39.4588408231022,876.7576509511996,0.96875,0.0,0.0,0.5811775759475969,0.0008220646310583418
103,934619.4444444444,0.035439538652846866,0.03605600058769314,32.098618856703105,890.2434638760019,0.96875,0.0,0.0,0.5482312234358788,0.0006164619348462755
103,991580.5555555555,0.036134239301127344,0.03641364647655012,31.893205305727946,875.8585967562112,1.0,0.0,0.0,0.4657785008065704,0.0002794071754227759
103,1047613.8888888889,0.09258531881800738,0.09252893915540035,77.08698227665865,833.1121374599651,0.921875,0.0,0.0,0.8759432672144039,5.6379662607033976e-05
103,1100758.3333333335,0.09000952032181783,0.08698967659013174,73.67234450669277,846.9090516776365,0.96875,0.0,0.0,0.7950033632261319,0.003019843731686095
103,1154686.1111111112,0.07595330481169295,0.07316818279225795,63.74485577986603,871.2100444103278,0.9841269841269841,0.0,0.0,0.6471032753182361,0.0027851220194349963
103,1210100.0,0.07993580754401453,0.08067082934184379,68.48041596052143,848.8869709066048,1.0,0.0,0.0,0.8639970116563065,0.0007350217978292634
103,1264436.1111111112,0.04246854569013295,0.0433429981478073,38.297459793995344,883.5904628331022,1.0,0.0,0.0,0.6505169153914858,0.0008744524576743545
103,1321000.0,0.08422932483070235,0.08551914007860952,74.01079246203267,865.4295680943666,1.0,0.0,0.0,0.5980950159999991,0.0012898152479071667
103,1376397.222222222,0.03907960969219702,0.0396453469731504,35.04450780738805,883.9500845110967,1.0,0.0,0.0,0.5524128811288438,0.0005657372809533753
103,1433044.4444444445,0.04723038609000187,0.04479300239499169,39.96527455028381,892.221383104972,0.96875,0.0,0.0,0.49246842819199466,0.0024373836950101826
103,1490225.0,0.039996746991484776,0.04076708773560267,35.933445549668114,881.4327327651309,0.96875,0.0,0.0,0.5407141895419427,0.0007703407441178936
103,1546655.5555555555,0.040026522111852494,0.03882969125784748,34.19783288037836,880.7134894091381,0.96875,0.0,0.0,0.5331010452966156,0.0011968308540050154
103,1603091.6666666667,0.03388682755820096,0.03447305303115402,30.58403345483393,887.1866796130442,0.96875,0.0,0.0,0.4291419608712347,0.0005862254729530614
103,1659805.5555555557,0.03920017033106784,0.03873569214010889,34.51205713565645,890.9627072319929,1.0,0.0,0.0,0.3890356400663799,0.0004644781909589474
103,1716941.6666666665,0.04438822693979628,0.044961624761368744,39.94594669434361,888.4453554860271,1.0,0.0,0.0,0.6841068727349372,0.0005733978215724661
105,547.2222222222223,0.12464199793312487,0.12497932514921718,90.35915899817299,722.992854140395,0.9841269841269841,0.0,0.0,-0.3905986802174817,0.0003373272160923091
105,46816.66666666667,0.09930566354436507,0.099395440853948,71.77136663449176,722.0790613520478,0.9841269841269841,0.0,0.0,-0.3688558091602403,8.977730958292796e-05
105,93027.77777777777,0.09965943274462842,0.09765438903299584,69.69265292953092,713.6663658402789,0.96875,0.0,0.0,-0.4552107847663576,0.002005043711632584
105,138730.55555555556,0.07722060892132124,0.076131551102645,54.53808386250542,716.3663825655409,0.96875,0.0,0.0,-0.1977652580017102,0.0010890578186762423
105,184566.66666666666,0.12882661882408084,0.12805592160305593,91.70644913867525,716.143759622021,0.984375,0.0,0.0,-0.4074978488626042,0.0007706972210249075
105,230372.22222222225,0.031212608280412057,0.03141893252284142,22.744374092690556,723.9066469287428,0.9841269841269841,0.0,0.0,0.4949282988656047,0.0002063242424293621
105,276713.8888888889,0.10703378541823215,0.10812461416552249,77.30385266288789,714.9514776029382,0.9841269841269841,0.0,0.0,-0.48617500187708823,0.0010908287472903427
105,322511.1111111111,0.10581867111736758,0.10697722052497283,77.18735797514351,721.5307856790395,0.9841269841269841,0.0,0.0,-0.36831576559351564,0.00115854940760525
105,368661.1111111111,0.08570452031162594,0.08457254364872317,61.239554884991456,724.1068110633328,0.984375,0.0,0.0,-0.41954407501116925,0.0011319766629027672
105,415005.5555555555,0.1117506314131422,0.11139463896691448,79.95198379957978,717.7363699102832,0.984375,0.0,0.0,-0.3983521132969481,0.00035599244622772086
105,460683.3333333333,0.08388007744132642,0.06624226290267182,47.703862862804435,720.1424101844858,0.96875,0.0,0.0,-0.2154555393603056,0.017637814538654595
105,507066.6666666667,0.07885142569945347,0.07841891260799633,56.76889670942431,723.9184378034289,1.0,0.0,0.0,-0.36854282808397915,0.0004325130914571429
105,553413.8888888889,0.029597489817101672,0.030458660576048235,22.00577160329442,722.4799510914505,0.96875,0.0,0.0,0.5210150257427792,0.0008611707589465632
105,599655.5555555556,0.07190353240493659,0.10021695193571209,72.89571224740651,727.3790595244624,0.96875,0.0,0.0,-0.4861946814025424,0.0283134195307755
105,646266.6666666666,0.11137019051906918,0.11407581641733353,82.52005060720914,723.3790052864389,0.96875,0.0,0.0,-0.48794157970889585,0.002705625898264341
105,692533.3333333333,0.07475819309254723,0.07460598288856264,54.74646962423544,733.8080339482835,0.96875,0.0,0.0,-0.2791398674733713,0.00015221020398459295
105,739466.6666666667,0.07936136015479003,0.07809692899566982,56.78857497365557,727.155032905382,0.96875,0.0,0.0,-0.26028329349418394,0.0012644311591202134
105,786019.4444444444,0.07360859560814835,0.07321197901106018,52.43343625724685,716.1865717265435,1.0,0.0,0.0,-0.3738376188695638,0.000396616597088173
105,831791.6666666666,0.08037500382201973,0.08074295419930907,56.839764392112606,703.9594346747223,0.90625,0.0,0.0,-0.32344966028475947,0.00036795037728934443
105,876847.2222222221,0.033645361460073527,0.03470857017544544,24.52315227411441,706.5445839501422,0.9841269841269841,0.0,0.0,0.6063990891498764,0.0010632087153719105
105,922022.2222222222,0.030593581071712332,0.031139781173340878,22.65611580515563,727.5618180821318,0.9841269841269841,0.0,0.0,0.5065363375683775,0.000546200101628546
105,968605.5555555556,0.029150973725229682,0.029376154444339917,21.514200929945112,732.369547236309,0.984375,0.0,0.0,0.4903214355230556,0.00022518071911023507
105,1015452.7777777778,0.06255317122236025,0.07542736500863985,52.79942675920361,700.00359621678,0.9393939393939394,0.0,0.0,0.08117447447957775,0.012874193786279603
105,1060247.2222222222,0.031233019155475057,0.05013664751645477,34.581972142467684,689.754378393927,0.96875,0.0,0.0,-0.005853821115287268,0.01890362836097971
105,1104436.1111111112,0.032031638353103624,0.0330701654375904,23.22068561100639,702.1641804250474,0.9692307692307692,0.0,0.0,0.4797582985356679,0.0010385270844867761
105,1149352.777777778,0.0796770717138652,0.0800729642340847,56.094556884236994,700.5430287337757,1.0,0.0,0.0,-0.28218327453421466,0.0003958925202195013
105,1194191.6666666665,0.15459446897023935,0.25476657961438054,173.99760732842552,682.9687300107869,0.7972972972972973,0.0,0.03278688524590164,-0.29214974664892396,0.1001721106441412
105,1237175.0,0.06717301599409063,0.14546529455921914,96.90885682416467,666.1991584852766,0.9384615384615385,0.0,0.016129032258064516,0.0567965363958274,0.0782922785651285
105,1279141.6666666667,0.165560034600173,0.27585921804993574,188.0656914241769,681.7451769552013,0.855072463768116,0.0,0.03389830508474576,-0.037693742741158553,0.11029918344976275
105,1321341.6666666667,0.1610517251121982,0.3355924572859473,240.16366469308613,715.6408300573055,0.8142857142857143,0.0,0.07017543859649122,0.5336573656970134,0.17454073217374907
105,1364030.5555555555,0.028443734660612924,0.029200235566795834,19.10663811766286,654.331643111448,0.9841269841269841,0.0,0.0,0.5547013610010411,0.0007565009061829102
105,1405866.6666666665,0.030085996326407228,0.031394741197504204,20.408848153137644,650.072189630284,0.9841269841269841,0.0,0.0,0.5186761753789947,0.0013087448710969764
105,1447491.6666666665,0.082136328394408,0.08652900246672411,57.94116682599352,669.6155644262232,0.96875,0.0,0.0,-0.2236321267080195,0.004392674072316111
105,1490433.3333333335,0.03017047661183566,0.031877337894703,21.531347656930777,675.4437189219808,0.96875,0.0,0.0,0.4287762416784439,0.0017068612828673377
105,1533666.6666666667,0.029988085582091407,0.031086296859545566,21.041051386059678,676.8593725115468,0.984375,0.0,0.0,0.5364997227864382,0.0010982112774541586
105,1577022.222222222,0.10183725648871012,0.09996258813267754,69.12880579400564,691.5467785033028,0.984375,0.0,0.0,-0.3603154945270623,0.0018746683560325744
105,1621275.0,0.12302014790640727,0.14754349754661214,104.24605908861989,706.5445839501422,0.9104477611940298,0.0,0.01639344262295082,0.5463191361605333,0.024523349640204875
105,1665708.3333333333,0.06806381420035613,0.14949351530349975,102.34528726481864,684.6135570298056,0.9242424242424242,0.0,0.01639344262295082,-0.0734036798751503,0.08142970110314361
105,1708844.4444444445,0.08005972019530717,0.08532904172423496,57.935494938452344,678.9657280540822,0.9384615384615385,0.0,0.0,-0.26998806192562275,0.005269321528927784
105,1752327.7777777778,0.031532228813634336,0.03154962555429626,22.056486524095245,699.1045420217898,1.0,0.0,0.0,0.5431487566565985,1.7396740661923538e-05
106,975.0,0.11338698568090795,0.11138076628522071,98.44059172749373,883.8203848895225,0.9841269841269841,0.0,0.0,0.8466022212783284,0.0020062193956872365
106,57472.22222222222,0.28342173314019076,0.2836712794933332,244.28588354123698,861.1583237385092,0.9682539682539683,0.0,0.0,-0.2622676004824205,0.0002495463531424491
106,111819.44444444444,0.4374237323673412,0.4419537960410752,354.8262927442008,802.8583438419505,0.9523809523809523,0.0,0.36065573770491804,-0.5633694254009127,0.004530063673733986
106,163866.6666666667,0.23065381300660162,0.23394332188589598,230.85571088391367,986.801884417593,1.0,0.08064516129032258,0.0,-0.14783810476064002,0.003289508879294356
106,227233.3333333333,0.1157420747320219,0.11653024258250931,112.32153586857926,963.8831377961814,0.984375,0.0,0.0,0.37054893012260587,0.000788167850487409
106,289002.7777777778,0.0600271620469646,0.05965491313410887,60.825610850760974,1019.6244978853676,0.984375,0.0,0.0,0.4066415321618777,0.0003722489128557341
106,354344.44444444444,0.062312184483063894,0.0626010680737842,62.0450043555038,991.1173445535308,1.0,0.0,0.0,0.555704255914522,0.00028888359072030273
106,417738.8888888889,0.1495305368112818,0.1729213942811247,152.51185653772743,881.9721652821238,0.96875,0.0,0.0,0.16188810431893533,0.0233908574698429
106,475438.8888888889,0.06400816084321011,0.06298622957333665,57.262267904266906,909.1236019707266,1.0,0.0,0.0,0.6846197117528966,0.0010219312698734606
106,533836.1111111111,0.0661277245926902,0.06671685046529259,63.57469494417372,952.9031196885788,0.9841269841269841,0.0,0.0,0.7343074767672674,0.000589125872602389
106,594955.5555555555,0.07041876294663661,0.07128593429593462,66.12797767337831,927.6441183874549,1.0,0.0,0.0,0.7607652736068419,0.0008671713492980071
106,654380.5555555556,0.0775719602227862,0.078041005604899,70.06486513922059,897.7955191138936,1.0,0.0,0.0,0.7480365196231412,0.000469045382112801
106,711402.7777777779,0.32626909747032107,0.33219005506765714,248.59438744335162,748.3498787846627,0.953125,0.015873015873015872,0.0,-0.5965145229612617,0.005920957597336074
106,759977.7777777778,0.3427873207456734,0.34262975914262556,241.1358430043227,703.7796238357269,0.96875,0.0,0.0,-0.9516727735354613,0.00015756160304786215
106,805083.3333333334,0.3840520710139109,0.38360022028696605,298.31893996855564,777.6818786636445,1.0,0.0,0.016129032258064516,-0.8898408265480879,0.00045185072694486905
106,854861.1111111111,0.3714044988676484,0.3862086351058166,306.26875782824766,793.0137495354904,0.9206349206349206,0.0,0.016666666666666666,-0.7412547746733755,0.014804136238168175
106,904505.5555555556,0.18259295765811456,0.18443399234613672,157.84936786683448,855.8583255660945,0.9841269841269841,0.0,0.0,-0.3435899851104471,0.0018410346880221584
106,959325.0,0.3052655674933065,0.30918795205431415,241.28379758976556,780.3790412486057,0.9365079365079365,0.0,0.0,-0.46227339539443957,0.00392238456100763
106,1009347.2222222221,0.2165637132397322,0.20892774274134232,177.17066475132557,847.9997075863075,0.9841269841269841,0.0,0.0,-0.4629375237133736,0.007635970498389877
106,1063613.8888888888,0.3887980030919693,0.39048368382356047,350.36386202747053,897.2560865969036,0.96875,0.016129032258064516,0.0,-0.6482926680482649,0.0016856807315911437
106,1121008.3333333335,0.41901091839909604,0.409829610107197,362.8898625599663,885.4652119085467,0.953125,0.0,0.0,-0.8429631445453946,0.00918130829189906
106,1177350.0,0.34605953923083743,0.3424277368521939,319.0056648741715,931.599956845399,0.953125,0.016129032258064516,0.0,-0.748651482924166,0.0036318023786435227
106,1236627.7777777778,0.32717148609910834,0.326939583207345,310.0982403410603,948.4879050096423,0.984375,0.07936507936507936,0.0,-0.7722018897901615,0.0002319028917633359
106,1297461.1111111112,0.05247257593426881,0.05134471346931469,54.26585485188282,1056.892739002505,0.9841269841269841,0.0,0.0,0.37280488173730125,0.0011278624649541172
106,1364902.7777777778,0.07948750590684069,0.0800607129942841,82.14188634794259,1025.9949390384154,0.984375,0.0,0.0,0.7368733271144304,0.0005732070874434197
106,1430355.5555555555,0.3922021132697851,0.40224335495394914,342.5876851220756,851.6925908230274,0.96875,0.0,0.0,-0.8241046775124389,0.010041241684164037
106,1485597.2222222222,0.4134525546130504,0.4223405281061492,362.69863873582176,858.7824624888065,0.9841269841269841,0.0,0.45901639344262296,-0.851594912517376,0.008887973493098777
106,1540994.4444444445,0.36363466118228027,0.3690187950613905,338.12520054995974,916.281785847002,0.9384615384615385,0.23809523809523808,0.0,-0.25919569870524134,0.005384133879110242
106,1600513.888888889,0.3824075055193747,0.3888418593848278,350.1121047868203,900.3971571906368,0.9393939393939394,0.046875,0.0,-0.025660034643385916,0.006434353865453102
106,1659825.0,0.44778246607288336,0.4640194958563271,409.6010682212212,882.7238335435042,0.921875,0.0,0.45901639344262296,-0.23971237728580885,0.016237029783443768
106,1716322.2222222222,0.3887069762274164,0.3952579067550616,327.1259099809645,827.6264798003951,0.9538461538461539,0.0,0.1111111111111111,-0.1950580262790688,0.006550930527645216
107,263.8888888888889,0.060554071452282705,0.02925347289790737,24.906533277878122,851.4043226525695,0.96875,0.0,0.0,0.4494605997741139,0.031300598554375336
107,54377.77777777778,0.03361209296028623,0.03855421752981878,32.762835265566856,849.7860251015929,0.96875,0.0,0.0,0.05335656103593184,0.004942124569532552
107,108713.88888888889,0.02918548761328557,0.029628555623528625,25.22055279637941,851.2245118135717,0.96875,0.0,0.0,0.4539260977674337,0.00044306801024305426
107,163163.8888888889,0.028399030734865372,0.02979991452293689,25.355700996608302,850.8648901355778,0.96875,0.0,0.0,0.4440578811642503,0.0014008837880715164
107,217619.44444444444,0.041302535670753884,0.04219363772923751,35.78728182990135,848.167727550617,0.984375,0.0,0.0,0.044020136355640664,0.0008911020584836254
107,271933.3333333333,0.028362148444963518,0.029009294879880833,24.672558129578213,850.5052684575822,0.96875,0.0,0.0,0.47283384763278874,0.0006471464349173152
107,326422.2222222222,0.028300229127334927,0.029346414162020475,24.943449445080514,849.9658359405904,0.96875,0.0,0.0,0.49053879299317693,0.0010461850346855477
107,380897.22222222225,0.027555345487777768,0.02808847940219303,23.879298488432493,850.1456467795867,0.96875,0.0,0.0,0.40939781971764144,0.0005331339144152604
107,435372.2222222222,0.028068814929508485,0.028880218870107107,24.552392350463258,850.1456467795877,0.96875,0.0,0.0,0.400777963788883,0.000811403940598622
107,489838.8888888889,0.03534390004009397,0.03563423362711231,30.268658908634226,849.4264034235975,0.96875,0.0,0.0,0.2171333364191456,0.00029033358701834044
107,544227.7777777778,0.04602100769033563,0.046060779993568224,39.07554932384913,848.3475383896129,0.96875,0.0,0.0,-0.007200857549362059,3.977230323259223e-05
107,598530.5555555556,0.04252036812526469,0.04175813095435109,35.43291616743678,848.527349228612,0.96875,0.0,0.0,0.011496130805645042,0.0007622371709136017
