record,y,rr_cv,rmssd_norm,pnn_norm,iqr_norm,mad_norm,range_norm,turning_point_ratio
00,0,0.021312202069639737,0.02938350691672949,0.14516129032258066,0.03846153846083818,0.0128205128206364,0.08974358974338378,0.8524590163934426
00,0,0.02126983750651171,0.032321981109576445,0.14516129032258066,0.0379746835436479,0.012658227849292585,0.08860759493764585,0.9016393442622951
00,0,0.02233833848927789,0.04013537247502892,0.25806451612903225,0.03246753246730703,0.012987012987139798,0.09090909090889365,0.7540983606557377
00,0,0.05003264763888439,0.04075552932433899,0.3225806451612903,0.07792207792283878,0.025974025974279596,0.19480519480601202,0.7540983606557377
00,0,0.023164888258041152,0.03653688774907242,0.25806451612903225,0.025316455696443474,0.012658227848221737,0.10126582278471642,0.8524590163934426
00,0,0.019091410542805713,0.026594850154221167,0.08064516129032258,0.025316455696443474,0.012658227848221737,0.08860759493649469,0.819672131147541
00,0,0.018140946003864542,0.023461275048891412,0.03225806451612903,0.03205128205105549,0.0128205128206364,0.064102564103182,0.7704918032786885
00,0,0.018916884386408567,0.029446468012001497,0.14516129032258066,0.025316455696443474,0.012658227848221737,0.07594936708933042,0.7213114754098361
00,0,0.026568452048430446,0.03866195770015746,0.1774193548387097,0.049999999999425664,0.02499999999919071,0.09999999999989558,0.7704918032786885
00,0,0.018364434705102167,0.02516519367979814,0.04838709677419355,0.02500000000026106,0.01250000000013053,0.1,0.7704918032786885
00,0,0.025768949400226494,0.035159889822417086,0.22580645161290322,0.025316455697527707,0.012658227849292585,0.11392405063305863,0.6557377049180327
00,0,0.027714454000387922,0.03027266983733785,0.06451612903225806,0.03750000000035243,0.02499999999919071,0.09999999999989558,0.7377049180327869
00,0,0.03184024440829551,0.04159574862367777,0.16129032258064516,0.049999999999425664,0.02499999999919071,0.137500000000248,0.7377049180327869
00,0,0.03337145074944772,0.03733361197644384,0.12903225806451613,0.048780487805375014,0.024390243902687507,0.15853658536543125,0.7704918032786885
00,0,0.028412475004833543,0.049474832083613376,0.4032258064516129,0.04878048780435624,0.024390243902687507,0.10975609756005622,0.8688524590163934
00,0,0.071143740184457,0.12098762057418093,0.12903225806451613,0.03658536585301248,0.012195121951343754,0.7560975609741437,0.6885245901639344
00,0,0.021728156723886533,0.030547754923774408,0.0967741935483871,0.024691358024430336,0.012345679012473007,0.09876543209978406,0.6721311475409836
00,0,0.03303604366615063,0.025215659729742337,0.03225806451612903,0.03703703703738082,0.024691358023889193,0.14814814814849192,0.6065573770491803
00,0,0.027323755654689686,0.037188028550363426,0.1774193548387097,0.04938271604886067,0.02469135802391466,0.11111111111225706,0.7377049180327869
00,0,0.021903461450566535,0.03516964375612813,0.0967741935483871,0.025000000000234956,0.012500000000117478,0.0874999999997781,0.8688524590163934
00,0,0.02454945937331322,0.03836134613480489,0.1935483870967742,0.037500000000874556,0.02499999999919071,0.09999999999989558,0.6885245901639344
00,0,0.022603373822236192,0.034934087538682386,0.0967741935483871,0.037037037036387666,0.012345679012473007,0.08641975308731105,0.8852459016393442
00,0,0.029113134043480746,0.03986738409485221,0.20967741935483872,0.04999999999994779,0.025000000000234956,0.11250000000001305,0.819672131147541
00,0,0.025073506761280097,0.03722104056640116,0.1774193548387097,0.024691358025977366,0.012345679012473007,0.11111111111225706,0.8032786885245902
00,0,0.027147164637269905,0.038925061331121655,0.1935483870967742,0.03658536585352187,0.012195121951343754,0.10975609756209379,0.7704918032786885
00,0,0.025095627767276935,0.034438226019695754,0.12903225806451613,0.03658536585403126,0.02439024390166873,0.109756097561075,0.7704918032786885
00,0,0.02339992315211216,0.027327573656759776,0.04838709677419355,0.03086419753066684,0.012345679012473007,0.09876543209978406,0.6721311475409836
00,0,0.03201107771496109,0.04285998719335799,0.1774193548387097,0.04374999999993474,0.024999999999216815,0.15000000000052213,0.7868852459016393
00,0,0.02272275780519491,0.02468182586752631,0.03225806451612903,0.037499999999308184,0.02499999999919071,0.0874999999997781,0.5901639344262295
00,0,0.02638712508019996,0.021522296689697,0.04838709677419355,0.037500000000391595,0.012500000001174776,0.10000000000104424,0.45901639344262296
00,0,0.02170585596543425,0.030611127990312285,0.08064516129032258,0.01851851851922519,0.012345679012473007,0.08641975308731105,0.7868852459016393
00,0,0.02188493869014636,0.03531201153885075,0.22580645161290322,0.02500000000026106,0.01250000000013053,0.08749999999986947,0.8032786885245902
00,0,0.05939914906374935,0.02781769632275396,0.04838709677419355,0.08666666666642162,0.03999999999928713,0.2933333333340462,0.5245901639344263
00,0,0.01978839743540858,0.023282751219041716,0.03225806451612903,0.027777777776875342,0.013888888889017808,0.1111111111109822,0.6557377049180327
00,0,0.022999880767880735,0.02201609293310924,0.03225806451612903,0.02702702702730163,0.013513513513650814,0.1081081081080776,0.4918032786885246
00,0,0.020012843162070797,0.016564818999012125,0.0,0.02702702702730163,0.013513513513650814,0.08108108108190488,0.5081967213114754
00,0,0.022853884307711327,0.025153010092437946,0.08064516129032258,0.02702702702730163,0.013513513513650814,0.1216216216217284,0.4918032786885246
00,0,0.020504522963652617,0.027290620387308243,0.04838709677419355,0.013513513514200015,0.013513513512506644,0.14864864864886224,0.6229508196721312
00,0,0.04150742704755028,0.034187661094302525,0.04838709677419355,0.05479452054850956,0.02739726027425478,0.2602739726031316,0.5081967213114754
00,0,0.08943442927319892,0.1249197607041108,0.1774193548387097,0.08108108108181335,0.02702702702840003,0.7702702702693244,0.39344262295081966
00,0,0.025377695274228448,0.03159698204047691,0.08064516129032258,0.03472222222196438,0.013888888889017808,0.13888888888901782,0.6557377049180327
00,0,0.016845309636416523,0.02012661465222799,0.016129032258064516,0.013698630137683902,0.013698630135967334,0.09589041095863761,0.5901639344262295
00,0,0.018950524440985873,0.024767501515111895,0.04838709677419355,0.0273972602731104,0.01369863013712739,0.09589041095874734,0.6721311475409836
00,0,0.02176258286450649,0.029487363964413697,0.06451612903225806,0.02702702702730163,0.013513513513650814,0.12162162162285732,0.5245901639344263
00,0,0.01691008946386537,0.023445874469901047,0.03225806451612903,0.013698630137111712,0.013698630135967334,0.12328767123286104,0.7049180327868853
00,0,0.01689541760487022,0.02131325218802665,0.03225806451612903,0.020547945205118896,0.01369863013712739,0.09589041095989172,0.47540983606557374
00,0,0.023964945221457847,0.023321051694300557,0.04838709677419355,0.027027027027866083,0.013513513513650814,0.10810810810920651,0.5737704918032787
00,0,0.025439056562679255,0.024468047004261997,0.04838709677419355,0.034246575343351474,0.01369863013825609,0.12328767123286104,0.5737704918032787
00,0,0.02040817212901415,0.029911833303503752,0.06451612903225806,0.013698630137111712,0.013698630135967334,0.12328767123400541,0.5737704918032787
00,0,0.0207207451521934,0.02851253336178823,0.06451612903225806,0.020547945205118896,0.013698630135983011,0.10958904109587474,0.6229508196721312
00,0,0.059262711302777486,0.09785589632110146,0.1774193548387097,0.013888888890194196,0.013888888889033923,0.5833333333347837,0.7213114754098361
00,0,0.030474956783251936,0.022646148006756923,0.04838709677419355,0.056338028168434064,0.028169014083628725,0.15492957746525274,0.5737704918032787
00,0,0.04072698109306878,0.019174229089398726,0.016129032258064516,0.05479452054844685,0.027397260275367805,0.16438356164419618,0.639344262295082
00,0,0.02136809024285037,0.027185390063384048,0.04838709677419355,0.025974025974822058,0.012987012987139798,0.10389610389603345,0.7377049180327869
00,0,0.021226448265880077,0.023180962711279864,0.04838709677419355,0.025974025974279596,0.012987012987139798,0.10389610389603345,0.639344262295082
00,0,0.016707659569230378,0.01578423956800021,0.0,0.025974025974279596,0.012987012987139798,0.06493506493569899,0.5573770491803278
00,0,0.0205738075628578,0.022374246642912855,0.04838709677419355,0.03846153846087937,0.01282051282065013,0.07692307692390078,0.6885245901639344
00,0,0.018369661207707406,0.023994394524370678,0.016129032258064516,0.025974025974279596,0.012987012987139798,0.07792207792283878,0.7049180327868853
00,0,0.014714763182572962,0.02367990527635266,0.04838709677419355,0.012987012988224727,0.012987012987139798,0.06493506493461405,0.7213114754098361
00,0,0.01770415376502203,0.021770134399530985,0.03225806451612903,0.025974025973194665,0.012987012987139798,0.06493506493569899,0.5901639344262295
00,0,0.01831265418747499,0.018055583969672728,0.016129032258064516,0.025974025973194665,0.012987012987139798,0.09090909090780872,0.47540983606557374
00,0,0.016493522986995506,0.018440319293574668,0.016129032258064516,0.025974025974279596,0.012987012987139798,0.07792207792175385,0.6065573770491803
00,0,0.03935075248768913,0.04732633610607801,0.0967741935483871,0.03896103896141939,0.012987012987139798,0.27272727272668096,0.5737704918032787
00,0,0.026491662410114802,0.02252493722505501,0.04838709677419355,0.032894736841881086,0.013157894736972275,0.11842105263165126,0.47540983606557374
00,0,0.02204997746068607,0.024152857028155308,0.04838709677419355,0.026666666666933993,0.013333333333466996,0.10666666666662211,0.639344262295082
00,0,0.017432079772471028,0.023237185153236768,0.03225806451612903,0.025974025973194665,0.012987012987139798,0.06493506493569899,0.6721311475409836
00,0,0.013377472207150515,0.018512828827666257,0.0,0.012987012988224727,0.012987012986054867,0.05194805194855919,0.6229508196721312
00,0,0.014449965953710902,0.021652216937890444,0.016129032258064516,0.012987012988252907,0.012987012983913186,0.06493506493475495,0.5737704918032787
00,0,0.01836273325336003,0.018529212309770608,0.016129032258064516,0.025974025974279596,0.012987012986054867,0.07792207792283878,0.5409836065573771
00,0,0.0641235366849402,0.07347981460308235,0.11290322580645161,0.052631578945632834,0.02631578947391562,0.4342105263141117,0.6229508196721312
00,0,0.02421848447741121,0.01638819473957182,0.0,0.0285714285740882,0.0142857142870441,0.10000000000214816,0.639344262295082
00,0,0.02359823085738386,0.01809296010273136,0.0,0.02857142857176955,0.014285714287078198,0.0857142857176955,0.6065573770491803
00,0,0.04326648424207491,0.03235430248920366,0.03225806451612903,0.057142857141015864,0.0142857142870441,0.27142857142996946,0.6721311475409836
00,0,0.031858779464030006,0.04354343300901749,0.20967741935483872,0.027397260276543534,0.013698630138271767,0.13698630136898512,0.6557377049180327
00,0,0.02469944843878661,0.026825443290742042,0.0967741935483871,0.02702702702733214,0.013513513514794984,0.13513513513214503,0.6065573770491803
00,0,0.02344554639971354,0.03016763188020245,0.0967741935483871,0.02027027027106356,0.013513513512537155,0.12162162161960788,0.6065573770491803
00,0,0.03441456713799324,0.022950085202192886,0.03225806451612903,0.04000000000040099,0.013333333334580859,0.16000000000160397,0.5409836065573771
00,0,0.019301924894135195,0.014348895424950396,0.0,0.027777777778100077,0.01388888889021031,0.055555555558520694,0.39344262295081966
00,0,0.01929544868802441,0.025040573111748506,0.06451612903225806,0.013698630138271767,0.013698630135983011,0.10958904109473036,0.7377049180327869
00,0,0.02211397377470066,0.030727003484818678,0.11290322580645161,0.013513513514794984,0.013513513512537155,0.0945945945967914,0.6721311475409836
00,0,0.02296335111382756,0.020586999044519497,0.016129032258064516,0.040540540539777764,0.013513513514764472,0.09459459459657782,0.5245901639344263
00,0,0.04590481657912717,0.031465941381569315,0.11290322580645161,0.041095890412526544,0.027397260271966022,0.21917808219403823,0.4918032786885246
00,0,0.07073976331421587,0.11729345928966645,0.08064516129032258,0.027027027027271118,0.013513513512506644,0.7297297297295466,0.5245901639344263
00,0,0.02901695437784821,0.026153683313594727,0.0967741935483871,0.03246753246947689,0.012987012988224727,0.1428571428596227,0.5245901639344263
00,0,0.033513664668382626,0.02978478272100659,0.0967741935483871,0.013698630140560525,0.013698630138271767,0.16438356164323992,0.5737704918032787
00,0,0.015773447232335723,0.01692368717103638,0.016129032258064516,0.013513513514764472,0.013513513512506644,0.08108108108181335,0.5901639344262295
00,0,0.012199259120134863,0.015204975377417385,0.0,0.013157894738057016,0.013157894735858605,0.06578947368588826,0.7049180327868853
00,0,0.016837625899288795,0.026147552009539936,0.03225806451612903,0.02564102564130026,0.01282051281957911,0.0897435897434799,0.6557377049180327
00,0,0.017779973943987726,0.022044348483059126,0.06451612903225806,0.012987012986054867,0.012987012986054867,0.09090909090889365,0.6229508196721312
00,0,0.015172774230917008,0.01979859666442779,0.016129032258064516,0.012987012988224727,0.012987012986054867,0.06493506493461405,0.6065573770491803
00,0,0.015543331689851994,0.023129873319392737,0.04838709677419355,0.019230769230439686,0.01282051281957911,0.06410256410432168,0.7540983606557377
00,0,0.015508050477877504,0.02263585067337402,0.03225806451612903,0.012987012988224727,0.012987012986054867,0.07792207792066892,0.7213114754098361
00,0,0.019154062259066556,0.02319781509873601,0.016129032258064516,0.02564102564130026,0.01282051281957911,0.07692307692390078,0.7049180327868853
00,0,0.01936315534493969,0.02141068423447037,0.016129032258064516,0.025974025973194665,0.012987012986054867,0.07792207792066892,0.6229508196721312
00,0,0.02183938015012914,0.021785053249397182,0.03225806451612903,0.03846153846087937,0.012820512821721152,0.102564102563059,0.5245901639344263
00,0,0.030307629490901548,0.03188381015029505,0.06451612903225806,0.03896103896033446,0.012987012988224727,0.16883116883390228,0.6557377049180327
00,0,0.012687877237845896,0.01996622284705241,0.016129032258064516,0.02631578947391562,0.013157894735858605,0.05263157894783124,0.7868852459016393
00,0,0.019819612945625162,0.021010225666886838,0.03225806451612903,0.03896103896033446,0.012987012988224727,0.07792207792283878,0.5245901639344263
00,0,0.020800790949314737,0.020801829301607986,0.03225806451612903,0.025974025974279596,0.012987012988224727,0.10389610389711838,0.6229508196721312
00,0,0.06411132589956817,0.08528570337668999,0.1774193548387097,0.04666666666769142,0.026666666666933993,0.4800000000003564,0.5245901639344263
00,0,0.03927661301264814,0.03292219567004432,0.12903225806451613,0.027027027027271118,0.013513513514764472,0.20270270270114663,0.5245901639344263
00,0,0.017522715813502517,0.01847419983379104,0.016129032258064516,0.013333333334580859,0.013333333332353136,0.07999999999857425,0.4918032786885246
00,0,0.014621450156624277,0.019632767183420073,0.03225806451612903,0.013157894738057016,0.013157894735858605,0.06578947368368986,0.6065573770491803
00,0,0.02081113034327435,0.019133602244949994,0.0,0.026666666666933993,0.013333333334580859,0.08000000000080199,0.639344262295082
00,0,0.01826580223655251,0.019360617808651365,0.0,0.02666666666582013,0.013333333332353136,0.0800000000030297,0.639344262295082
00,0,0.024496177809688383,0.0198178360543301,0.03225806451612903,0.039473684209861006,0.026315789471775063,0.09210526315780795,0.5245901639344263
00,0,0.019345931313777393,0.025747447461102736,0.04838709677419355,0.025974025975364523,0.012987012988224727,0.07792207792283878,0.7377049180327869
00,0,0.016246069372856012,0.023123269297904623,0.03225806451612903,0.02631578947391562,0.013157894735858605,0.06578947368588826,0.639344262295082
00,0,0.021598265345847162,0.02846297400556373,0.12903225806451613,0.02631578947391562,0.013157894738057016,0.09210526315760548,0.7049180327868853
00,0,0.0661361776381173,0.06228277240361652,0.08064516129032258,0.057971014490823494,0.028985507246622466,0.5072463768122609,0.47540983606557374
00,0,0.035692814267503835,0.023064722231854635,0.016129032258064516,0.053333333333867985,0.026666666666933993,0.12000000000231684,0.7049180327868853
00,0,0.018497733828615234,0.02461343724669939,0.04838709677419355,0.019480519482337092,0.012987012986054867,0.09090909090889365,0.7213114754098361
00,0,0.06972201110010541,0.11256174205956426,0.08064516129032258,0.03896103896141939,0.012987012988224727,0.7012987012968696,0.6557377049180327
00,0,0.027682803597591978,0.02434235883773765,0.03225806451612903,0.025974025976449454,0.012987012988224727,0.1168831168853431,0.7868852459016393
00,0,0.01807091108477528,0.01989063517984244,0.016129032258064516,0.012987012988224727,0.012987012986054867,0.09090909091106351,0.7213114754098361
00,0,0.026909883745335695,0.02425439942553116,0.06451612903225806,0.04605263157780477,0.026315789471775063,0.11842105263178143,0.6065573770491803
00,0,0.017318324623686807,0.02302448345616266,0.03225806451612903,0.025974025972109734,0.012987012986054867,0.07792207792283878,0.5737704918032787
00,0,0.029177923428905947,0.02526005358945433,0.03225806451612903,0.04487179487164383,0.025641025639103296,0.115384615384533,0.7213114754098361
00,0,0.021747572485989585,0.018180180729943998,0.0,0.03896103896033446,0.012987012988224727,0.07792207792500865,0.5409836065573771
00,0,0.031191173794120817,0.021876289620588112,0.03225806451612903,0.04000000000151485,0.02666666666470627,0.10666666666773597,0.5573770491803278
00,0,0.020570499271655114,0.017981196666295253,0.0,0.027027027027271118,0.013513513514764472,0.08108108108181335,0.5409836065573771
00,0,0.02284433845123076,0.019306989837977115,0.0,0.026666666666933993,0.013333333334580859,0.11999999999786139,0.4426229508196721
00,0,0.017075557100684754,0.017863074797991308,0.0,0.0199999999985297,0.013333333332353136,0.08000000000080199,0.4262295081967213
00,0,0.016069154170870154,0.02048236119586114,0.03225806451612903,0.013157894738057016,0.013157894735858605,0.07894736842174686,0.639344262295082
00,0,0.015729203405764558,0.021876621174156955,0.016129032258064516,0.025974025972109734,0.012987012986054867,0.06493506493678392,0.6885245901639344
00,0,0.025434928244540845,0.021300478474249693,0.016129032258064516,0.03947368420977423,0.013157894738057016,0.1184210526337195,0.5573770491803278
00,0,0.02743785851861744,0.022926836106140283,0.016129032258064516,0.03246753246730703,0.012987012988224727,0.12987012987139798,0.4918032786885246
00,0,0.031653307761324856,0.020344391311066773,0.016129032258064516,0.04605263157890398,0.026315789473973474,0.11842105262958302,0.6557377049180327
00,0,0.025519743541732358,0.03180745311998775,0.12903225806451613,0.03797468354149282,0.0126582278492792,0.12658227848221737,0.7868852459016393
00,0,0.018134774929696944,0.028480506425715032,0.0967741935483871,0.025316455697500937,0.0126582278492792,0.07594936708933042,0.6721311475409836
00,0,0.01987595267307441,0.02635679487864358,0.06451612903225806,0.018987341772901494,0.012658227847191044,0.10126582278598806,0.7704918032786885
00,0,0.018474453575736304,0.02283261778043049,0.016129032258064516,0.02500000000026106,0.012499999999086285,0.08750000000195796,0.7377049180327869
00,0,0.023937886005844608,0.021932245198381894,0.03225806451612903,0.03846153846079699,0.01282051282169369,0.08974358974328767,0.6721311475409836
00,0,0.014309279126780849,0.020238462725877357,0.03225806451612903,0.019230769231510708,0.01282051281957911,0.06410256410432168,0.4918032786885246
00,0,0.01445060550964886,0.017651268623239968,0.0,0.012987012987139798,0.012987012986054867,0.06493506493678392,0.6065573770491803
00,0,0.01805743077255962,0.019182257304445668,0.03225806451612903,0.02666666666582013,0.013333333332353136,0.10666666666550825,0.5409836065573771
